T,seed,L,Y,YoverT,sqrtMI,absRI,xm1,birth,Smax,Nv,eta
1.33,5,256,0.31522,0.237008,0.065196,0.0073149,5.45923,0.197327,4.9417,0.049694,3.0267
1.35,5,256,0.101048,0.07485,0.076688,0.0081614,4.85245,0.203508,4.975,0.051945,2.6537
1.37,5,256,0.168052,0.122666,0.087022,0.0087478,4.64491,0.211529,5.25,0.054335,2.4308
1.39,5,256,0.064899,0.04669,0.097732,0.0092109,4.581,0.218031,5.3167,0.056661,2.2309
1.41,5,256,0.173265,0.122883,0.108115,0.0097323,5.07977,0.224011,5.3833,0.058737,2.072
1.43,5,256,0.038851,0.027168,0.117084,0.0102211,4.70158,0.230327,5.575,0.061007,1.9672
1.45,5,256,0.073738,0.050854,0.126377,0.0105375,5.47578,0.236716,5.7083,0.063056,1.8731
1.47,5,256,0.151904,0.103336,0.136957,0.0108787,5.904,0.245131,5.7917,0.065209,1.7898
1.49,5,256,0.236582,0.15878,0.143973,0.0112161,6.30406,0.249674,5.75,0.067069,1.7342
1.51,5,256,0.139496,0.092381,0.149029,0.0114079,6.56182,0.257821,5.9083,0.06911,1.73
1.53,5,256,0.050658,0.03311,0.153921,0.0116432,5.09765,0.261623,6.2167,0.071242,1.6997
1.55,5,256,0.10509,0.0678,0.165114,0.0117287,4.67666,0.267885,6.1333,0.072988,1.6224
1.57,5,256,0.175765,0.111952,0.165996,0.0119093,5.38888,0.272939,6.15,0.074917,1.6442
1.59,5,256,0.084116,0.052903,0.165555,0.0119016,5.63518,0.277856,6.6667,0.076745,1.6783
1.61,5,256,-0.068162,-0.042337,0.17152,0.0118699,5.15768,0.286202,6.525,0.078781,1.6686
0.85,6,256,0.356235,0.4191,0.070277,0.003959,5.58019,0.022816,1.925,0.002644,0.3247
0.87,6,256,0.239255,0.275006,0.077479,0.0041839,5.52399,0.029669,2.0333,0.0031,0.3829
0.89,6,256,0.18412,0.206876,0.070287,0.0043608,5.50698,0.030434,2.0917,0.003692,0.433
0.91,6,256,-0.052367,-0.057546,0.087691,0.0044213,5.46512,0.032427,2.125,0.004415,0.3698
0.93,6,256,-0.582554,-0.626402,0.081704,0.004574,6.82504,0.038072,2.1917,0.00526,0.466
0.95,6,256,-0.436365,-0.459331,0.084042,0.0049099,5.61026,0.047388,2.3083,0.006284,0.5639
0.97,6,256,-0.000974,-0.001004,0.095043,0.0053329,6.47661,0.051197,2.4417,0.007475,0.5387
0.99,6,256,-0.089925,-0.090834,0.108586,0.005876,5.32739,0.0586,2.6,0.008982,0.5397
1.01,6,256,0.439065,0.434718,0.125426,0.0065657,6.51329,0.066039,2.825,0.010535,0.5265
1.03,6,256,-0.035254,-0.034227,0.136214,0.0073347,5.69056,0.073939,2.9333,0.012308,0.5428
1.05,6,256,-0.119578,-0.113884,0.145811,0.008143,8.19922,0.082874,3.125,0.014556,0.5684
1.07,6,256,0.272775,0.25493,0.131575,0.0084027,6.69155,0.090506,3.2083,0.016861,0.6879
1.09,6,256,0.268738,0.246549,0.113741,0.0082424,6.07497,0.100262,3.45,0.019396,0.8815
1.11,6,256,0.034139,0.030756,0.089668,0.0076169,5.96788,0.108335,3.575,0.021899,1.2082
1.13,6,256,0.219425,0.194181,0.065415,0.0066838,6.00036,0.117035,3.7583,0.024415,1.7891
1.15,6,256,0.128172,0.111454,0.043991,0.0053475,6.41827,0.126054,3.7083,0.026983,2.8655
1.17,6,256,0.159573,0.136387,0.029207,0.0039822,7.31231,0.134477,4.0,0.029632,4.6043
1.19,6,256,0.315647,0.26525,0.01789,0.0027071,4.39782,0.143678,4.0667,0.032355,8.0314
1.21,6,256,0.228802,0.189092,0.013653,0.0021996,5.10701,0.150558,4.2417,0.034924,11.0271
1.23,6,256,0.003546,0.002883,0.015565,0.0024347,5.9992,0.158643,4.475,0.037388,10.192
1.25,6,256,0.038522,0.030818,0.021895,0.0032282,5.86829,0.16659,4.675,0.039899,7.6085
1.27,6,256,0.238611,0.187883,0.031012,0.0042928,5.76619,0.17298,4.575,0.042376,5.5778
1.29,6,256,0.04661,0.036132,0.041399,0.0054012,5.03965,0.180966,4.6417,0.044862,4.3712
1.31,6,256,0.10992,0.083908,0.052401,0.0063972,5.01041,0.189958,4.7833,0.047375,3.6251
1.33,6,256,0.234536,0.176343,0.06446,0.0073834,5.68022,0.198207,4.975,0.04958,3.0749
1.35,6,256,0.122707,0.090894,0.076624,0.0082023,5.81377,0.204357,5.0917,0.052145,2.667
1.37,6,256,0.128656,0.09391,0.087007,0.0088938,6.23083,0.210617,5.3167,0.05439,2.4207
1.39,6,256,0.055237,0.039739,0.099455,0.0095449,6.29233,0.21741,5.375,0.056651,2.186
1.41,6,256,0.155371,0.110192,0.111705,0.0099601,6.00889,0.226206,5.3833,0.058799,2.025
1.43,6,256,0.029864,0.020884,0.121149,0.0103777,7.06737,0.23228,5.4833,0.061057,1.9173
1.45,6,256,0.093571,0.064531,0.129745,0.0108068,4.79518,0.237599,5.75,0.063181,1.8313
1.47,6,256,0.218214,0.148445,0.14046,0.0110729,6.64657,0.244195,5.7,0.065143,1.7385
1.49,6,256,0.261219,0.175315,0.143866,0.0113621,5.81432,0.250485,5.9,0.067279,1.7411
1.51,6,256,0.053949,0.035728,0.146117,0.0114482,6.40713,0.255884,6.0083,0.069159,1.7512
1.53,6,256,0.034094,0.022284,0.153495,0.0117158,5.0039,0.261481,6.0417,0.071223,1.7035
1.55,6,256,0.104717,0.067559,0.155761,0.0117809,5.56859,0.267476,6.275,0.073031,1.7172
1.57,6,256,-0.004722,-0.003008,0.169956,0.0118484,6.15969,0.274159,6.175,0.075057,1.6131
1.59,6,256,0.049955,0.031418,0.170183,0.0119848,6.20367,0.280586,6.3333,0.076701,1.6487
1.61,6,256,0.286271,0.177808,0.182583,0.0120658,6.57466,0.284608,6.5,0.078615,1.5588
0.85,7,256,-0.054409,-0.06401,0.066917,0.003995,5.81177,0.024114,1.9083,0.002641,0.3604
0.87,7,256,-0.053927,-0.061985,0.072672,0.0042209,7.13388,0.027233,2.0,0.003127,0.3747
0.89,7,256,0.299516,0.336534,0.070987,0.0043358,6.481,0.030441,2.0333,0.00371,0.4288
0.91,7,256,0.124437,0.136744,0.069081,0.0044299,5.97991,0.03586,2.1583,0.004437,0.5191
0.93,7,256,-7.5e-05,-8e-05,0.071986,0.0046519,7.72403,0.040015,2.225,0.005239,0.5559
0.95,7,256,0.038184,0.040193,0.094355,0.0049356,5.72546,0.047568,2.3083,0.006292,0.5041
0.97,7,256,-0.131742,-0.135817,0.099202,0.0052591,7.93052,0.051218,2.4833,0.007472,0.5163
0.99,7,256,0.062862,0.063497,0.104745,0.0057933,6.90504,0.056507,2.5833,0.008883,0.5395
1.01,7,256,0.233834,0.231519,0.13093,0.0066362,6.06315,0.06382,2.7667,0.010516,0.4874
1.03,7,256,0.158612,0.153992,0.120401,0.0074277,6.14934,0.073378,2.8917,0.012317,0.6094
1.05,7,256,-0.194529,-0.185266,0.138274,0.0080218,5.8364,0.082822,3.1333,0.014572,0.599
1.07,7,256,0.34767,0.324925,0.126224,0.0084323,5.56853,0.090554,3.1917,0.01696,0.7174
1.09,7,256,-0.052914,-0.048545,0.11236,0.0081656,5.17766,0.099561,3.4,0.019382,0.8861
1.11,7,256,-0.053918,-0.048575,0.089811,0.0075442,5.3776,0.108859,3.5,0.021888,1.2121
1.13,7,256,0.201564,0.178376,0.065231,0.0066216,7.29978,0.117711,3.6417,0.024508,1.8045
1.15,7,256,0.416682,0.362332,0.04517,0.0053469,5.81855,0.125791,3.8833,0.027229,2.7848
1.17,7,256,-0.031969,-0.027324,0.029853,0.0039737,6.3674,0.133387,3.9583,0.029779,4.4681
1.19,7,256,0.263865,0.221736,0.019385,0.0028611,6.53494,0.143535,4.0083,0.032303,7.4044
1.21,7,256,0.238033,0.196722,0.014394,0.0023085,5.4945,0.150359,4.2083,0.034966,10.4458
1.23,7,256,0.057261,0.046554,0.015687,0.0024743,5.91269,0.159852,4.4583,0.037509,10.1899
1.25,7,256,0.202799,0.162239,0.022454,0.00321,6.21249,0.166475,4.5417,0.040056,7.414
1.27,7,256,0.112909,0.088904,0.030095,0.0041909,6.1909,0.174659,4.675,0.042563,5.8037
1.29,7,256,0.178254,0.138181,0.039739,0.0052246,6.17034,0.180787,4.9333,0.044898,4.5493
1.31,7,256,0.266429,0.203381,0.050543,0.0062461,5.93815,0.190481,4.725,0.04726,3.7687
1.33,7,256,0.181819,0.136706,0.062303,0.0072176,6.54008,0.197031,5.0,0.049584,3.1625
1.35,7,256,0.227689,0.168659,0.073029,0.0079321,6.15363,0.204895,5.2417,0.052254,2.8057
1.37,7,256,0.16232,0.118482,0.083455,0.0086014,5.06927,0.211668,5.2667,0.054392,2.5363
1.39,7,256,0.061915,0.044543,0.095826,0.0092406,5.91701,0.216873,5.2333,0.056589,2.2632
1.41,7,256,0.031715,0.022493,0.106576,0.0098119,6.52939,0.226267,5.3583,0.058801,2.123
1.43,7,256,0.207729,0.145265,0.116765,0.0103099,5.49655,0.230161,5.4583,0.060946,1.9711
1.45,7,256,0.072322,0.049877,0.125786,0.0106444,6.93865,0.239651,5.625,0.063283,1.9052
1.47,7,256,0.242623,0.16505,0.134558,0.0109937,5.82703,0.244055,5.8,0.065151,1.8138
1.49,7,256,0.200666,0.134675,0.14234,0.0112868,6.43594,0.249639,5.8667,0.067327,1.7538
1.51,7,256,0.253252,0.167716,0.151661,0.0115778,7.69679,0.255673,5.9667,0.069076,1.6858
1.53,7,256,0.148852,0.097289,0.161068,0.0117483,8.36582,0.262509,6.0583,0.071142,1.6298
1.55,7,256,0.00039,0.000252,0.16375,0.0117853,7.73444,0.269176,6.075,0.073214,1.6438
1.57,7,256,0.072598,0.046241,0.165393,0.0118995,5.92858,0.27326,6.3,0.075004,1.6522
1.59,7,256,0.260807,0.16403,0.167662,0.0119193,6.44078,0.278515,6.3583,0.07666,1.6612
1.61,7,256,0.107366,0.066687,0.171268,0.0121082,4.23835,0.283956,6.5667,0.078658,1.658
0.85,8,256,0.197802,0.232708,0.070559,0.0040495,5.7262,0.022027,1.8667,0.002553,0.3122
0.87,8,256,0.213352,0.245232,0.076016,0.0041615,7.43082,0.027568,1.9833,0.003107,0.3627
0.89,8,256,0.323071,0.363001,0.070702,0.0043396,6.68899,0.031851,2.125,0.003688,0.4505
0.91,8,256,0.316734,0.348059,0.074248,0.0044851,6.54618,0.034,2.1333,0.004489,0.4579
0.93,8,256,0.30353,0.326376,0.074258,0.0046348,6.02013,0.039483,2.2,0.00539,0.5317
0.95,8,256,0.356117,0.37486,0.079076,0.0049128,6.97027,0.045597,2.3417,0.006343,0.5766
0.97,8,256,0.305686,0.315141,0.110375,0.005346,7.07852,0.052156,2.5167,0.007532,0.4725
0.99,8,256,0.289067,0.291986,0.126505,0.0059213,5.16971,0.058744,2.6667,0.008966,0.4644
1.01,8,256,0.306814,0.303776,0.141927,0.0065928,5.56769,0.065117,2.8417,0.010524,0.4588
1.03,8,256,0.242116,0.235065,0.149522,0.0074073,7.64517,0.072105,2.9167,0.012351,0.4822
1.05,8,256,0.437468,0.416636,0.133372,0.0080743,6.28187,0.084363,3.0833,0.014535,0.6325
1.07,8,256,0.409035,0.382275,0.139082,0.0083521,5.38255,0.090392,3.1917,0.016912,0.6499
1.09,8,256,0.096038,0.088108,0.112924,0.0082336,6.01815,0.098934,3.475,0.019382,0.8761
1.11,8,256,0.200084,0.180256,0.091172,0.0075995,6.97158,0.1085,3.5167,0.021918,1.1901
1.13,8,256,0.240359,0.212707,0.065573,0.0066305,5.51407,0.117708,3.65,0.024476,1.7951
1.15,8,256,-0.046397,-0.040345,0.045094,0.0054542,5.89738,0.125054,3.7833,0.027037,2.7732
1.17,8,256,0.199339,0.170375,0.030469,0.0041143,6.20539,0.134792,3.8583,0.029849,4.424
1.19,8,256,0.121994,0.102516,0.019742,0.0028976,5.61206,0.141361,4.0917,0.032345,7.1606
1.21,8,256,0.18448,0.152463,0.014499,0.002303,5.6102,0.153008,4.3667,0.034866,10.5533
1.23,8,256,0.256607,0.208624,0.016436,0.0025082,5.32275,0.15904,4.425,0.037494,9.6764
1.25,8,256,0.370004,0.296004,0.022281,0.0032274,5.6584,0.164672,4.4083,0.039893,7.3906
1.27,8,256,-0.065505,-0.051579,0.030966,0.0042497,6.43537,0.174235,4.55,0.042388,5.6267
1.29,8,256,0.117291,0.090923,0.041292,0.0053704,6.31867,0.183606,4.875,0.044915,4.4465
1.31,8,256,0.086909,0.066343,0.051823,0.0063151,5.2405,0.189108,4.8,0.047226,3.6491
1.33,8,256,0.112599,0.084661,0.063773,0.0073098,5.32964,0.196865,4.975,0.049815,3.087
1.35,8,256,0.117351,0.086927,0.075247,0.0080983,5.15162,0.203489,5.1167,0.051901,2.7043
1.37,8,256,0.050515,0.036873,0.087482,0.0087694,4.88689,0.213208,5.225,0.054476,2.4372
1.39,8,256,0.124269,0.089402,0.098962,0.0093544,5.01057,0.218128,5.2917,0.056641,2.2042
1.41,8,256,-0.05996,-0.042525,0.11205,0.0099868,4.78004,0.225202,5.4333,0.058824,2.0098
1.43,8,256,0.168776,0.118025,0.12217,0.0104853,5.72183,0.231723,5.5083,0.060978,1.8967
1.45,8,256,0.147847,0.101964,0.13322,0.0108189,6.14894,0.238379,5.725,0.063064,1.7894
1.47,8,256,0.165421,0.112531,0.139043,0.0111965,5.58519,0.243553,5.9917,0.065105,1.7516
1.49,8,256,0.200493,0.134559,0.148993,0.0114787,6.11583,0.249079,5.9667,0.06731,1.6718
1.51,8,256,-0.083533,-0.05532,0.151371,0.011627,7.0026,0.255227,5.8833,0.069133,1.6861
1.53,8,256,0.017724,0.011584,0.166537,0.011799,6.0649,0.262201,6.0167,0.071065,1.5744
1.55,8,256,0.093087,0.060056,0.162242,0.0118939,5.91098,0.267928,6.1667,0.072937,1.6514
1.57,8,256,0.09593,0.061102,0.168748,0.0118938,5.98488,0.274068,6.3333,0.075018,1.6241
1.59,8,256,0.056712,0.035668,0.174803,0.0119579,7.86963,0.278645,6.3667,0.076964,1.5941
1.61,8,256,0.180451,0.112082,0.17372,0.0120475,6.54609,0.283776,6.4417,0.078652,1.6335
0.85,9,256,0.458403,0.539297,0.067864,0.0040001,6.01197,0.023675,1.8833,0.002764,0.3489
0.87,9,256,0.283394,0.325741,0.070717,0.0042519,5.47281,0.028007,2.0417,0.003144,0.396
0.89,9,256,0.057006,0.064051,0.077722,0.0043031,7.2781,0.030614,2.0833,0.003691,0.3939
0.91,9,256,-0.059008,-0.064844,0.079948,0.0044361,7.75249,0.034739,2.1417,0.00445,0.4345
0.93,9,256,0.079917,0.085933,0.077628,0.0046324,5.23611,0.041071,2.325,0.005334,0.5291
0.95,9,256,0.279226,0.293922,0.081935,0.0048944,7.14112,0.046706,2.3333,0.006378,0.57
0.97,9,256,0.096427,0.09941,0.094365,0.005299,6.11869,0.052443,2.45,0.007507,0.5557
0.99,9,256,-0.043316,-0.043754,0.118302,0.0058505,6.14852,0.058108,2.6083,0.008814,0.4912
1.01,9,256,0.136231,0.134883,0.124981,0.006575,5.29345,0.066156,2.875,0.010611,0.5293
1.03,9,256,0.280093,0.271935,0.130166,0.007384,5.62088,0.074358,2.9417,0.012369,0.5713
1.05,9,256,0.367415,0.349919,0.127615,0.0081198,6.42177,0.082518,3.075,0.014486,0.6466
1.07,9,256,0.196813,0.183938,0.129605,0.0084581,5.45396,0.091816,3.3,0.016993,0.7084
1.09,9,256,0.004672,0.004286,0.111022,0.0082232,6.27201,0.099795,3.4167,0.019552,0.8989
1.11,9,256,0.122896,0.110717,0.091237,0.0076043,5.79883,0.108579,3.55,0.022059,1.1901
1.13,9,256,0.131141,0.116054,0.06537,0.0066209,5.75561,0.116636,3.6083,0.024523,1.7842
1.15,9,256,0.243198,0.211477,0.046624,0.005502,6.26491,0.124986,3.8917,0.027106,2.6807
1.17,9,256,0.050083,0.042806,0.029112,0.00399,7.39228,0.132353,3.825,0.029783,4.5463
1.19,9,256,0.062148,0.052225,0.019569,0.0029091,6.15808,0.142593,4.225,0.032244,7.2866
1.21,9,256,0.017061,0.0141,0.014606,0.0023163,5.98735,0.150675,4.1833,0.034995,10.316
1.23,9,256,0.249914,0.203182,0.014924,0.0023842,5.56314,0.158697,4.325,0.037424,10.634
1.25,9,256,-0.054652,-0.043721,0.021372,0.0031489,6.5653,0.166904,4.425,0.040081,7.8095
1.27,9,256,-0.026627,-0.020966,0.030034,0.0042159,7.87111,0.175758,4.65,0.042388,5.852
1.29,9,256,0.237681,0.184248,0.039848,0.0052001,6.42193,0.184546,4.775,0.044999,4.6313
1.31,9,256,0.124626,0.095135,0.050644,0.0061784,6.79527,0.189837,4.9917,0.047304,3.7485
1.33,9,256,0.195227,0.146787,0.061561,0.0071236,5.69771,0.196359,5.125,0.049749,3.1897
1.35,9,256,0.080084,0.059321,0.073037,0.0078961,4.90817,0.203472,5.1583,0.051954,2.7859
1.37,9,256,-0.000115,-8.4e-05,0.085946,0.0086737,5.7739,0.211602,5.2167,0.054354,2.462
1.39,9,256,-0.069777,-0.050199,0.09577,0.0092233,5.47914,0.2178,5.55,0.056741,2.2742
1.41,9,256,0.081098,0.057517,0.107693,0.009741,6.13482,0.225138,5.3083,0.058836,2.0905
1.43,9,256,0.076195,0.053284,0.117877,0.0101937,7.45983,0.232545,5.6083,0.060958,1.9728
1.45,9,256,0.078993,0.054478,0.128661,0.0106856,5.75767,0.239173,5.75,0.063189,1.8589
1.47,9,256,0.11125,0.07568,0.139602,0.011164,4.88863,0.245336,5.8083,0.065335,1.7574
1.49,9,256,-0.034916,-0.023433,0.143901,0.011273,6.57948,0.248296,5.7917,0.06708,1.7255
1.51,9,256,0.291287,0.192905,0.15287,0.0114681,6.74718,0.257544,5.9833,0.069201,1.6847
1.53,9,256,0.094517,0.061776,0.156894,0.0115686,7.09805,0.262538,6.0667,0.071107,1.6733
1.55,9,256,0.074308,0.047941,0.158832,0.0117359,6.3669,0.267254,6.0833,0.073103,1.6826
1.57,9,256,0.127783,0.08139,0.16805,0.0117505,6.79778,0.273127,6.3167,0.075032,1.6253
1.59,9,256,0.21193,0.13329,0.166855,0.0118936,7.50547,0.28003,6.3667,0.076913,1.6783
1.61,9,256,-0.057405,-0.035655,0.169798,0.0119596,6.56146,0.283246,6.3,0.07841,1.6681
