T,seed,L,Y,YoverT,sqrtMI,absRI,xm1,birth,Smax,Nv,eta
1.61,111,96,-0.192326,-0.119457,0.167353,0.0120956,4.42906,0.285141,5.3,0.078817,1.7038
0.85,222,96,0.330221,0.388496,0.055539,0.0039694,3.92877,0.029413,1.3417,0.002855,0.5296
0.87,222,96,-0.043711,-0.050242,0.066501,0.004217,4.92028,0.027714,1.3833,0.003263,0.4167
0.89,222,96,0.249999,0.280898,0.072586,0.0043553,4.11508,0.028361,1.375,0.003668,0.3907
0.91,222,96,0.563837,0.619602,0.067945,0.0044435,3.20934,0.032722,1.5083,0.004453,0.4816
0.93,222,96,0.428502,0.460755,0.07221,0.0045872,4.63801,0.039631,1.725,0.005301,0.5488
0.95,222,96,0.246339,0.259304,0.076795,0.0048583,3.23632,0.048686,1.8083,0.006339,0.634
0.97,222,96,0.044622,0.046002,0.087155,0.0053978,3.17591,0.050476,1.9333,0.007463,0.5791
0.99,222,96,0.288178,0.291089,0.093191,0.0058322,4.80999,0.049552,1.925,0.008857,0.5317
1.01,222,96,0.389893,0.386033,0.099633,0.0063475,3.76095,0.068434,2.15,0.01055,0.6869
1.03,222,96,0.318922,0.309633,0.120031,0.007255,3.2488,0.077992,2.2167,0.012452,0.6498
1.05,222,96,0.296729,0.282599,0.129104,0.0080149,4.13195,0.079408,2.275,0.014241,0.6151
1.07,222,96,0.244236,0.228258,0.119476,0.0080224,3.93054,0.089704,2.3667,0.016867,0.7508
1.09,222,96,0.106929,0.0981,0.104597,0.008124,4.41693,0.099566,2.6167,0.019427,0.9519
1.11,222,96,-0.020146,-0.018149,0.087622,0.0076838,4.66267,0.109081,2.7667,0.021735,1.2449
1.13,222,96,0.009887,0.008749,0.066226,0.0069684,4.052,0.118427,2.775,0.024437,1.7882
1.15,222,96,0.199541,0.173514,0.044285,0.0052948,4.52938,0.126399,2.9833,0.027063,2.8542
1.17,222,96,0.01942,0.016599,0.028185,0.0038532,3.7609,0.133577,3.1417,0.029661,4.7393
1.19,222,96,0.251463,0.211313,0.016957,0.0026414,4.05059,0.138638,3.175,0.032254,8.1758
1.21,222,96,0.134934,0.111515,0.012576,0.0020276,3.26792,0.150496,3.3,0.034927,11.9671
1.23,222,96,-0.032929,-0.026772,0.014002,0.0022946,3.04532,0.158595,3.3417,0.037693,11.3267
1.25,222,96,0.134925,0.10794,0.021606,0.0032945,4.53514,0.166308,3.4583,0.040095,7.6972
1.27,222,96,0.145132,0.114277,0.030875,0.0043178,4.20711,0.172025,3.575,0.042471,5.5717
1.29,222,96,0.118707,0.092021,0.040691,0.0053687,5.40967,0.178075,3.6667,0.044793,4.3762
1.31,222,96,0.098284,0.075026,0.052437,0.0064672,5.43726,0.190095,3.7833,0.046978,3.6252
1.33,222,96,0.171736,0.129125,0.066667,0.0076423,4.49869,0.195224,3.8417,0.049615,2.9283
1.35,222,96,-0.025347,-0.018776,0.077979,0.008419,5.70527,0.201295,3.9,0.052222,2.5814
1.37,222,96,0.240236,0.175355,0.08968,0.0090392,5.41993,0.20886,3.9333,0.05397,2.3289
1.39,222,96,0.132893,0.095606,0.100027,0.009443,5.11827,0.214564,3.9583,0.056369,2.1451
1.41,222,96,0.162751,0.115426,0.116334,0.0103745,5.02224,0.221115,4.0917,0.058498,1.9007
1.43,222,96,0.138037,0.09653,0.121907,0.0105294,5.0529,0.230925,4.3167,0.060841,1.8943
1.45,222,96,0.135807,0.09366,0.127805,0.0106524,4.20407,0.238646,4.45,0.062944,1.8673
1.47,222,96,0.161695,0.109996,0.126575,0.0111146,4.35705,0.241117,4.3667,0.064931,1.9049
1.49,222,96,0.147865,0.099239,0.141467,0.011428,4.18433,0.249039,4.5667,0.06703,1.7604
1.51,222,96,0.004625,0.003063,0.152891,0.0114597,3.55383,0.255677,4.6,0.069029,1.6723
1.53,222,96,-0.034615,-0.022625,0.150702,0.0113081,5.47934,0.264538,4.725,0.071299,1.7554
1.55,222,96,0.192077,0.123921,0.152407,0.011421,4.78906,0.26702,4.8167,0.073058,1.752
1.57,222,96,0.117676,0.074953,0.144985,0.0115544,4.23096,0.273174,4.9,0.074738,1.8842
1.59,222,96,0.090347,0.056822,0.168282,0.0117964,3.98314,0.274267,4.9667,0.076647,1.6298
1.61,222,96,0.090951,0.056492,0.170997,0.0120698,3.68511,0.280529,4.9083,0.078754,1.6406
0.85,333,96,-0.922332,-1.085096,0.06846,0.0040249,3.42139,0.037126,1.3667,0.002635,0.5423
0.87,333,96,-1.459392,-1.677462,0.063919,0.0042608,4.86208,0.025418,1.3,0.003038,0.3977
0.89,333,96,0.034482,0.038743,0.069012,0.004251,3.09736,0.031227,1.4333,0.003715,0.4525
0.91,333,96,0.110378,0.121294,0.068621,0.0046031,4.86219,0.038244,1.55,0.004366,0.5573
0.93,333,96,0.459383,0.49396,0.070138,0.0047613,4.33127,0.036991,1.6333,0.005309,0.5274
0.95,333,96,0.527862,0.555644,0.066729,0.0049939,3.68291,0.045343,1.7917,0.006311,0.6795
0.97,333,96,0.351971,0.362857,0.085389,0.0054723,4.27758,0.050292,1.9417,0.007284,0.589
0.99,333,96,0.342879,0.346342,0.110022,0.0058134,3.77262,0.059689,2.0333,0.008642,0.5425
1.01,333,96,0.54503,0.539634,0.127971,0.0064463,4.75046,0.066908,2.1167,0.010199,0.5228
1.03,333,96,0.187576,0.182113,0.114551,0.0070992,3.6496,0.069267,2.1417,0.011997,0.6047
1.05,333,96,0.249519,0.237638,0.119719,0.0079718,3.89216,0.080797,2.2833,0.01451,0.6749
1.07,333,96,0.325902,0.304581,0.115244,0.0084664,4.01264,0.088395,2.2667,0.016599,0.767
1.09,333,96,0.181398,0.16642,0.113523,0.008277,3.85099,0.097416,2.6667,0.019479,0.8581
1.11,333,96,0.324227,0.292096,0.092151,0.0079331,3.97061,0.10979,2.775,0.021802,1.1914
1.13,333,96,0.120611,0.106735,0.067008,0.0067879,4.16399,0.117183,2.8333,0.024274,1.7488
1.15,333,96,0.034919,0.030365,0.044812,0.0054812,3.00051,0.127809,3.025,0.027021,2.8521
1.17,333,96,0.086377,0.073826,0.02999,0.00403,3.20379,0.138156,3.025,0.029644,4.6067
1.19,333,96,0.16595,0.139454,0.019337,0.002941,4.00825,0.140294,3.1417,0.032246,7.255
1.21,333,96,0.296703,0.245209,0.015082,0.0024697,3.78008,0.148904,3.2833,0.034758,9.8729
1.23,333,96,0.182564,0.148426,0.015003,0.0024397,3.7297,0.15903,3.3083,0.037522,10.5999
1.25,333,96,0.043382,0.034705,0.021868,0.0032119,3.64406,0.166915,3.5083,0.039834,7.6329
1.27,333,96,0.159787,0.125817,0.030953,0.0041454,4.92876,0.173107,3.575,0.042201,5.5926
1.29,333,96,0.215442,0.16701,0.0408,0.005283,5.48039,0.181255,3.55,0.044853,4.4426
1.31,333,96,0.264658,0.202029,0.052573,0.0063485,5.19738,0.192344,3.85,0.047556,3.6586
1.33,333,96,0.183349,0.137856,0.063089,0.0072496,4.0847,0.199936,3.9167,0.049786,3.1691
1.35,333,96,0.228257,0.169079,0.074717,0.0081122,4.89506,0.207305,3.9917,0.052107,2.7745
1.37,333,96,0.091035,0.066449,0.085126,0.0089316,4.49336,0.210363,4.05,0.054333,2.4712
1.39,333,96,0.2153,0.154892,0.097026,0.0094109,5.07887,0.219429,4.1,0.056793,2.2615
1.41,333,96,0.214318,0.151999,0.104488,0.0101219,4.3072,0.222001,4.275,0.058971,2.1247
1.43,333,96,0.281589,0.196916,0.112977,0.0105172,4.72156,0.228953,4.1667,0.061136,2.0265
1.45,333,96,0.230323,0.158843,0.118588,0.0103882,4.24453,0.233365,4.2917,0.062589,1.9679
1.47,333,96,-0.017139,-0.011659,0.139196,0.0108666,4.51279,0.243176,4.5333,0.064987,1.747
1.49,333,96,0.106029,0.07116,0.135449,0.0110037,4.02178,0.250258,4.525,0.067052,1.8476
1.51,333,96,0.002937,0.001945,0.140038,0.0111359,4.55971,0.25905,4.9,0.069196,1.8498
1.53,333,96,0.208693,0.136401,0.156607,0.0116026,3.29784,0.262704,4.725,0.071194,1.6775
1.55,333,96,0.27074,0.174671,0.160357,0.0119892,3.38361,0.266238,4.7167,0.073165,1.6603
1.57,333,96,0.022132,0.014097,0.154155,0.0120453,3.69336,0.275351,4.8333,0.075486,1.7862
1.59,333,96,0.176,0.110692,0.157692,0.0120073,4.00406,0.276631,4.8417,0.076895,1.7542
1.61,333,96,0.154458,0.095937,0.165174,0.0119021,4.33657,0.282111,5.0083,0.078099,1.708
0.85,444,96,0.082604,0.097182,0.053954,0.0039351,4.62495,0.023381,1.2417,0.002688,0.4333
0.87,444,96,-0.548474,-0.63043,0.060512,0.0042111,4.21936,0.024495,1.325,0.003132,0.4048
0.89,444,96,0.135087,0.151783,0.065243,0.0042437,4.20931,0.033461,1.4667,0.003709,0.5129
0.91,444,96,-0.283346,-0.311369,0.06213,0.0044568,3.27004,0.030975,1.4917,0.004547,0.4986
0.93,444,96,0.111482,0.119873,0.08142,0.004637,3.38677,0.03834,1.625,0.005335,0.4709
0.95,444,96,0.142673,0.150182,0.07454,0.0047981,3.15557,0.041633,1.7333,0.006242,0.5585
0.97,444,96,0.345956,0.356655,0.081748,0.0052485,4.54616,0.045767,1.8833,0.007582,0.5599
0.99,444,96,0.355439,0.359029,0.099723,0.0057878,4.28187,0.058576,2.0167,0.008874,0.5874
1.01,444,96,0.466536,0.461916,0.099723,0.0066182,3.98622,0.060738,2.0417,0.010414,0.6091
1.03,444,96,0.056708,0.055057,0.113068,0.0074574,3.99793,0.074433,2.1833,0.01228,0.6583
1.05,444,96,0.167516,0.159539,0.123878,0.0075193,3.42376,0.08107,2.2333,0.014442,0.6544
1.07,444,96,0.206233,0.192741,0.116623,0.0081286,3.0198,0.087987,2.425,0.016159,0.7545
1.09,444,96,0.256388,0.235218,0.114432,0.008091,2.67742,0.092843,2.6333,0.01915,0.8113
1.11,444,96,0.091149,0.082116,0.087108,0.0076499,2.93495,0.104253,2.7,0.022077,1.1968
1.13,444,96,0.006183,0.005472,0.064764,0.0066446,2.83772,0.118482,2.9333,0.024694,1.8294
1.15,444,96,0.367172,0.31928,0.044776,0.0052599,3.6907,0.122824,2.9,0.026902,2.7431
1.17,444,96,0.190447,0.162775,0.028846,0.0037993,3.13397,0.136289,3.2083,0.029828,4.7247
1.19,444,96,0.368624,0.309768,0.019174,0.0028005,2.99044,0.146016,3.1333,0.031953,7.6152
1.21,444,96,0.123243,0.101854,0.014491,0.0022884,3.46653,0.147104,3.1833,0.034659,10.1512
1.23,444,96,0.129738,0.105478,0.015876,0.002524,3.90033,0.155429,3.3167,0.036983,9.79
1.25,444,96,0.286055,0.228844,0.022589,0.0033001,4.63145,0.165083,3.5917,0.039796,7.3082
1.27,444,96,0.219331,0.172701,0.030765,0.0041994,2.79824,0.172491,3.5417,0.042703,5.6067
1.29,444,96,0.131412,0.10187,0.038559,0.0050511,3.1547,0.182863,3.75,0.044794,4.7424
1.31,444,96,0.138596,0.105799,0.046948,0.0060417,3.25929,0.188849,3.7917,0.047297,4.0225
1.33,444,96,0.32042,0.240917,0.060295,0.0071328,3.72118,0.196152,3.975,0.049717,3.2532
1.35,444,96,0.111139,0.082326,0.072886,0.0080905,4.99821,0.199419,3.8583,0.051654,2.736
1.37,444,96,0.064665,0.047201,0.083538,0.0085589,3.63847,0.213347,4.0667,0.053769,2.5539
1.39,444,96,0.076973,0.055376,0.091199,0.0093236,4.66841,0.21823,4.1,0.056622,2.3929
1.41,444,96,-0.168183,-0.119279,0.103112,0.0098339,3.28121,0.221943,4.2,0.058462,2.1525
1.43,444,96,0.006722,0.004701,0.113143,0.0103787,3.83499,0.231159,4.2083,0.060975,2.0431
1.45,444,96,0.266501,0.183794,0.123421,0.0104117,4.68696,0.234492,4.3833,0.062632,1.8999
1.47,444,96,0.238222,0.162056,0.124094,0.0111296,3.96687,0.244998,4.4417,0.064807,1.9743
1.49,444,96,0.190917,0.128132,0.129659,0.011338,4.1989,0.252868,4.675,0.066976,1.9503
1.51,444,96,0.113143,0.074929,0.148844,0.0119893,3.69515,0.257894,4.6,0.069067,1.7326
1.53,444,96,0.197972,0.129393,0.149807,0.0119032,3.59937,0.262624,4.8667,0.071044,1.7531
1.55,444,96,0.166607,0.107489,0.153939,0.0119828,4.36425,0.26806,4.575,0.072971,1.7413
1.57,444,96,0.118786,0.07566,0.166634,0.0122752,3.5774,0.275767,4.8667,0.075279,1.6549
1.59,444,96,0.139658,0.087835,0.162541,0.0122653,3.75626,0.282211,5.0083,0.077128,1.7362
1.61,444,96,0.048482,0.030113,0.160517,0.0120688,4.6334,0.284658,5.0333,0.07836,1.7734
0.85,555,96,0.138259,0.162658,0.056968,0.0039458,3.53745,0.02044,1.2583,0.002771,0.3588
0.87,555,96,0.391605,0.450121,0.07391,0.0043255,4.71569,0.021708,1.2917,0.003091,0.2937
0.89,555,96,0.258309,0.290235,0.067826,0.0042989,4.40484,0.033445,1.475,0.00365,0.4931
0.91,555,96,0.189539,0.208284,0.065897,0.0044748,3.60206,0.030407,1.5083,0.004548,0.4614
0.93,555,96,0.290657,0.312534,0.071794,0.0048204,3.09066,0.04191,1.725,0.005299,0.5837
0.95,555,96,0.358683,0.377561,0.070034,0.0048095,3.87009,0.04378,1.8167,0.006443,0.6251
0.97,555,96,0.298886,0.30813,0.078877,0.005269,3.72398,0.052081,1.9667,0.007671,0.6603
0.99,555,96,0.031603,0.031923,0.097351,0.0059113,5.68586,0.060582,2.0333,0.008917,0.6223
1.01,555,96,0.278739,0.275979,0.11869,0.0065247,5.79642,0.06674,2.1417,0.010519,0.5623
1.03,555,96,0.111458,0.108211,0.113018,0.0073308,4.71434,0.072875,2.1667,0.012427,0.6448
1.05,555,96,0.208488,0.19856,0.121659,0.0081092,5.00727,0.083236,2.4083,0.014796,0.6842
1.07,555,96,0.40396,0.377533,0.121495,0.0083447,4.53772,0.089958,2.3917,0.016923,0.7404
1.09,555,96,0.205046,0.188115,0.112872,0.0083298,5.14825,0.096944,2.525,0.019071,0.8589
1.11,555,96,0.099359,0.089513,0.088806,0.0076328,3.6768,0.10274,2.6583,0.021965,1.1569
1.13,555,96,0.067555,0.059783,0.065319,0.0068551,5.38987,0.111717,2.825,0.024276,1.7103
1.15,555,96,0.413909,0.359921,0.0425,0.0053315,4.11692,0.126786,2.95,0.02683,2.9832
1.17,555,96,0.086443,0.073883,0.028264,0.0040177,5.38882,0.130416,3.0417,0.029669,4.6142
1.19,555,96,0.231094,0.194196,0.017699,0.0028528,3.90221,0.143073,3.225,0.032515,8.0834
1.21,555,96,0.163387,0.135031,0.012192,0.0020719,4.54296,0.15046,3.1833,0.034961,12.3412
1.23,555,96,0.212979,0.173154,0.013817,0.0022382,4.13939,0.1553,3.4083,0.0374,11.2394
1.25,555,96,0.183749,0.146999,0.019378,0.0029798,4.95836,0.167407,3.4333,0.039595,8.6392
1.27,555,96,0.162233,0.127742,0.027006,0.0040229,4.69241,0.168326,3.4667,0.042187,6.2329
1.29,555,96,0.147904,0.114654,0.037744,0.0050213,4.44091,0.186416,3.75,0.045114,4.9389
1.31,555,96,0.113601,0.086718,0.04883,0.0061433,5.50047,0.192272,3.8917,0.047553,3.9376
1.33,555,96,0.026531,0.019948,0.060924,0.0071156,4.41803,0.193936,3.8167,0.049426,3.1832
1.35,555,96,0.069843,0.051736,0.074108,0.0080729,4.90809,0.205174,4.0,0.052215,2.7686
1.37,555,96,0.085168,0.062166,0.087692,0.0087987,5.3893,0.215969,3.9833,0.054204,2.4628
1.39,555,96,0.032664,0.023499,0.096352,0.0092807,4.7622,0.217597,4.175,0.056863,2.2583
1.41,555,96,0.262176,0.18594,0.104308,0.0096356,4.49127,0.218073,4.1667,0.05874,2.0907
1.43,555,96,0.252495,0.17657,0.114214,0.010293,4.12943,0.234487,4.3583,0.061082,2.0531
1.45,555,96,0.00317,0.002187,0.128064,0.0105448,4.08573,0.241487,4.2167,0.062939,1.8857
1.47,555,96,0.024487,0.016658,0.135664,0.0110146,3.73494,0.243306,4.4583,0.06523,1.7934
1.49,555,96,0.163181,0.109517,0.134737,0.0110459,4.32466,0.252288,4.575,0.067402,1.8724
1.51,555,96,0.018808,0.012456,0.140168,0.0114173,4.31066,0.255652,4.5083,0.069353,1.8239
1.53,555,96,0.063441,0.041464,0.142876,0.0115558,3.96528,0.261313,4.725,0.070527,1.8289
1.55,555,96,0.128139,0.082671,0.147837,0.0115768,3.8226,0.270884,4.7417,0.073371,1.8323
1.57,555,96,0.174555,0.111181,0.147288,0.0120133,4.14052,0.273798,5.0333,0.074992,1.8589
1.59,555,96,0.045902,0.028869,0.151003,0.0118417,4.63775,0.275984,4.9167,0.076336,1.8277
1.61,555,96,0.153031,0.09505,0.15545,0.0116492,3.68642,0.283588,4.875,0.078484,1.8243
