T,seed,L,Y,YoverT,sqrtMI,absRI,xm1,birth,Smax,Nv,eta
1.265,10,48,0.125881,0.099511,0.136173,0.0116067,2.87348,0.162463,2.8083,0.042195,1.1931
1.27,10,48,0.167173,0.131632,0.138177,0.0112531,2.91739,0.174127,2.875,0.042904,1.2602
1.275,10,48,0.208244,0.163329,0.132577,0.0112153,2.85456,0.174674,2.8583,0.042943,1.3175
1.28,10,48,0.00441,0.003445,0.138026,0.0113655,3.16686,0.176178,2.8417,0.043714,1.2764
1.13,11,48,0.2383,0.210885,0.049471,0.004188,3.05061,0.1214,2.2583,0.024718,2.454
1.135,11,48,0.451703,0.397976,0.080054,0.0053436,3.56177,0.12037,2.2417,0.025467,1.5036
1.14,11,48,0.437879,0.384105,0.093014,0.0076532,3.57036,0.118961,2.2667,0.025456,1.279
1.145,11,48,0.34338,0.299895,0.098846,0.0084415,3.02216,0.112323,2.2917,0.025908,1.1363
1.15,11,48,0.114421,0.099496,0.098322,0.0079265,3.58733,0.117396,2.325,0.026364,1.194
1.155,11,48,0.127187,0.110118,0.073577,0.0072913,2.46587,0.119077,2.3417,0.027561,1.6184
1.16,11,48,0.312885,0.269728,0.04589,0.0053702,2.80075,0.125886,2.45,0.028396,2.7432
1.165,11,48,0.193922,0.166456,0.031905,0.0041524,2.64518,0.122511,2.3167,0.028993,3.8399
1.17,11,48,0.371584,0.317593,0.016935,0.0026997,2.50942,0.138167,2.4417,0.029337,8.1587
1.175,11,48,0.056325,0.047936,0.012336,0.0021326,2.39422,0.142338,2.4333,0.030707,11.5381
1.18,11,48,0.30723,0.260364,0.014216,0.002556,2.412,0.142632,2.3917,0.031319,10.0333
1.185,11,48,0.126598,0.106833,0.017553,0.0029465,2.46917,0.137897,2.4333,0.031507,7.8559
1.19,11,48,-0.069135,-0.058097,0.024954,0.0037634,3.29932,0.137743,2.5083,0.031713,5.5198
1.195,11,48,0.18858,0.157808,0.031355,0.0045287,3.18895,0.140988,2.6,0.032809,4.4965
1.2,11,48,0.270541,0.225451,0.039155,0.0053448,2.98554,0.148517,2.5083,0.033883,3.7931
1.205,11,48,0.332687,0.276089,0.047292,0.0061013,2.776,0.141878,2.6083,0.034057,3.0001
1.21,11,48,0.00671,0.005546,0.05804,0.0071687,2.77341,0.14954,2.5583,0.034252,2.5765
1.215,11,48,0.179026,0.147346,0.065714,0.0076164,2.38662,0.14811,2.5917,0.034979,2.2539
1.22,11,48,0.064723,0.053052,0.0745,0.0084284,2.79504,0.153476,2.6583,0.034997,2.0601
1.225,11,48,-0.064822,-0.052916,0.083344,0.0090989,3.62511,0.149724,2.6583,0.036759,1.7965
1.23,11,48,0.229347,0.186461,0.090062,0.0093815,3.96863,0.160565,2.625,0.037384,1.7828
1.235,11,48,0.288389,0.233513,0.097387,0.0097554,3.13957,0.153842,2.6333,0.037782,1.5797
1.24,11,48,0.22039,0.177734,0.10271,0.0100316,3.68198,0.156512,2.75,0.039095,1.5238
1.245,11,48,0.211674,0.17002,0.110343,0.0100285,3.71576,0.15751,2.7333,0.038704,1.4275
1.25,11,48,0.165484,0.132388,0.114962,0.0105746,2.45278,0.161208,2.8417,0.03997,1.4023
1.255,11,48,0.160321,0.127746,0.120429,0.0112025,3.16491,0.171073,2.7167,0.040734,1.4205
1.26,11,48,0.140856,0.111791,0.127795,0.0113956,3.52527,0.166573,2.7417,0.041168,1.3034
1.265,11,48,0.07169,0.056672,0.127008,0.0117934,2.50629,0.171453,2.7667,0.041345,1.3499
1.27,11,48,0.077244,0.060822,0.118113,0.0108935,3.11675,0.168047,2.8917,0.041927,1.4228
1.275,11,48,0.323944,0.254074,0.131545,0.0120639,3.42175,0.170631,2.8167,0.043468,1.2971
1.28,11,48,0.135081,0.105532,0.143233,0.012154,2.99122,0.172835,2.775,0.043887,1.2067
1.13,12,48,-0.123942,-0.109683,0.044684,0.0040447,2.72893,0.111261,2.2583,0.02428,2.4899
1.135,12,48,0.342707,0.301945,0.081868,0.0055031,2.88306,0.123686,2.3083,0.024978,1.5108
1.14,12,48,0.058978,0.051735,0.087457,0.0071132,3.32404,0.119463,2.275,0.025467,1.366
1.145,12,48,0.180772,0.157879,0.117041,0.0083375,3.18683,0.125187,2.375,0.026157,1.0696
1.15,12,48,0.245255,0.213265,0.09784,0.0074923,3.71903,0.128779,2.4167,0.027192,1.3162
1.155,12,48,0.144141,0.124797,0.076632,0.0071542,2.4924,0.133807,2.3667,0.027463,1.7461
1.16,12,48,0.198445,0.171073,0.052231,0.005691,3.20779,0.130879,2.4,0.028635,2.5058
1.165,12,48,0.463816,0.398125,0.032488,0.0044156,2.6849,0.128598,2.3833,0.028794,3.9584
1.17,12,48,0.192756,0.164749,0.020761,0.0028057,2.56031,0.131518,2.425,0.030241,6.3348
1.175,12,48,0.290321,0.247082,0.013799,0.0021433,2.92095,0.131821,2.4417,0.030454,9.5531
1.18,12,48,0.185595,0.157284,0.011746,0.0020008,2.65691,0.130534,2.3833,0.031116,11.1134
1.185,12,48,0.202649,0.171012,0.015717,0.0025338,2.39048,0.133629,2.4,0.031456,8.502
1.19,12,48,0.214439,0.180201,0.024602,0.003613,3.47587,0.14336,2.5917,0.032415,5.8272
1.195,12,48,0.179897,0.150541,0.029593,0.0044174,3.00406,0.146298,2.6083,0.03401,4.9437
1.2,12,48,0.235749,0.196458,0.035215,0.0048355,3.49773,0.150339,2.5417,0.033814,4.2691
1.205,12,48,-0.019492,-0.016176,0.046777,0.0054909,3.23811,0.138582,2.475,0.034169,2.9626
1.21,12,48,0.257342,0.212679,0.050906,0.0061414,3.05977,0.151052,2.575,0.034668,2.9672
1.215,12,48,0.109974,0.090514,0.057793,0.0067576,2.91386,0.151088,2.5917,0.036082,2.6143
1.22,12,48,0.09414,0.077164,0.063774,0.0074421,3.47986,0.151111,2.7583,0.036296,2.3695
1.225,12,48,0.189955,0.155065,0.06491,0.0078429,3.18291,0.157576,2.6583,0.037033,2.4276
1.23,12,48,0.232011,0.188627,0.077188,0.0085897,3.04324,0.160697,2.6667,0.037276,2.0819
1.235,12,48,0.169306,0.13709,0.081265,0.0090588,3.53825,0.148904,2.55,0.037533,1.8323
1.24,12,48,0.049115,0.039608,0.088165,0.0096185,3.09418,0.153973,2.65,0.038393,1.7464
1.245,12,48,0.188772,0.151624,0.101464,0.0101846,2.97077,0.161642,2.775,0.039352,1.5931
1.25,12,48,0.15194,0.121552,0.105056,0.0105896,3.151,0.158937,2.675,0.039312,1.5129
1.255,12,48,0.170674,0.135995,0.106892,0.0107896,3.41116,0.165522,2.7833,0.040589,1.5485
1.26,12,48,0.187573,0.148867,0.12347,0.0114666,3.03778,0.178014,2.8167,0.041305,1.4418
1.265,12,48,0.230282,0.182041,0.127032,0.0114813,3.53594,0.177246,2.875,0.04213,1.3953
1.27,12,48,0.135826,0.10695,0.141871,0.0123372,3.54958,0.179201,2.7667,0.0426,1.2631
1.275,12,48,0.237074,0.18594,0.137763,0.0124918,3.23203,0.178578,2.9333,0.042737,1.2963
1.28,12,48,0.015588,0.012178,0.146449,0.0131394,3.09722,0.178337,2.8417,0.043547,1.2177
1.13,13,48,0.068664,0.060765,0.05586,0.0039854,3.48094,0.10809,2.2167,0.02423,1.935
1.135,13,48,0.025411,0.022389,0.076854,0.0053709,4.20562,0.118403,2.225,0.025441,1.5406
1.14,13,48,0.307358,0.269612,0.112738,0.0078745,3.21815,0.123282,2.3083,0.026034,1.0935
1.145,13,48,0.082554,0.0721,0.106191,0.0085056,2.99845,0.126619,2.3417,0.026049,1.1924
1.15,13,48,0.224367,0.195102,0.093045,0.0080825,3.03734,0.122124,2.3667,0.027586,1.3125
1.155,13,48,-0.058298,-0.050474,0.066118,0.006986,3.11325,0.132424,2.4583,0.027655,2.0028
1.16,13,48,-0.064133,-0.055287,0.046356,0.0056028,2.88409,0.132568,2.4917,0.029181,2.8598
1.165,13,48,0.197782,0.16977,0.02992,0.0042532,3.25795,0.124108,2.3583,0.028414,4.148
1.17,13,48,0.28992,0.247795,0.020468,0.0034074,2.60343,0.130256,2.4,0.030075,6.3639
1.175,13,48,0.142001,0.120852,0.014442,0.0024075,2.85301,0.134171,2.4,0.030617,9.2902
1.18,13,48,0.055756,0.047251,0.014203,0.0023476,3.1197,0.136379,2.4,0.031264,9.6023
1.185,13,48,0.314743,0.265606,0.017168,0.0027946,3.09156,0.137935,2.4917,0.032013,8.0343
1.19,13,48,0.446797,0.375459,0.023947,0.0035559,3.19415,0.134822,2.4417,0.031774,5.63
1.195,13,48,0.207433,0.173584,0.032041,0.0044552,3.03053,0.142812,2.475,0.03295,4.4571
1.2,13,48,0.089103,0.074253,0.039071,0.0055828,3.73309,0.14216,2.4833,0.032816,3.6385
1.205,13,48,0.207724,0.172385,0.04633,0.0059279,4.30677,0.149355,2.4667,0.034314,3.2237
1.21,13,48,0.210368,0.173858,0.060789,0.0070252,3.64036,0.149119,2.5,0.0352,2.4531
1.215,13,48,0.060841,0.050075,0.065088,0.0074137,3.39465,0.143451,2.55,0.035077,2.2039
1.22,13,48,0.313272,0.25678,0.069262,0.0077971,3.44815,0.148692,2.575,0.036495,2.1468
1.225,13,48,0.215731,0.176107,0.079983,0.008334,3.02136,0.150624,2.55,0.036787,1.8832
1.23,13,48,0.111382,0.090554,0.084428,0.0086803,3.38782,0.153617,2.625,0.036838,1.8195
1.235,13,48,0.18731,0.151668,0.08755,0.0093887,3.40713,0.158865,2.8,0.038155,1.8146
1.24,13,48,0.097608,0.078716,0.098332,0.0099124,2.88268,0.15664,2.6083,0.038473,1.593
1.245,13,48,0.243332,0.195447,0.104504,0.0106177,3.41113,0.166254,2.8167,0.039211,1.5909
1.25,13,48,0.231432,0.185145,0.107704,0.0106645,2.8159,0.164806,2.7,0.040448,1.5302
1.255,13,48,0.274139,0.218437,0.114612,0.0105506,2.88036,0.156896,2.75,0.040686,1.3689
1.26,13,48,0.308782,0.245065,0.119993,0.0109328,3.3901,0.16272,2.8,0.040817,1.3561
1.265,13,48,0.087894,0.069482,0.116521,0.0111654,2.78306,0.183143,2.9167,0.042893,1.5718
1.27,13,48,0.213062,0.167765,0.122378,0.011184,2.91071,0.167984,2.7917,0.0426,1.3727
1.275,13,48,0.186712,0.146441,0.13564,0.0122165,3.10601,0.18996,2.9333,0.043443,1.4005
1.28,13,48,0.224605,0.175472,0.15154,0.0128048,2.86264,0.182046,2.9667,0.04371,1.2013
1.13,14,48,0.295257,0.261289,0.04249,0.0035639,3.08154,0.114244,2.2417,0.024732,2.6888
1.135,14,48,0.262549,0.231321,0.084405,0.0054338,4.13775,0.113426,2.35,0.025148,1.3438
1.14,14,48,0.168064,0.147425,0.101915,0.0075239,3.59271,0.116621,2.2917,0.02547,1.1443
1.145,14,48,0.11536,0.100751,0.103901,0.0085194,3.81409,0.124198,2.4083,0.026548,1.1953
1.15,14,48,0.055009,0.047834,0.08756,0.0084982,3.28818,0.118917,2.2667,0.026718,1.3581
1.155,14,48,0.163696,0.141728,0.071411,0.0072419,3.76854,0.123242,2.3167,0.027832,1.7258
1.16,14,48,0.446401,0.384828,0.053752,0.0061871,3.8717,0.120981,2.4,0.028208,2.2507
1.165,14,48,0.347868,0.298599,0.033194,0.0044361,3.92677,0.12728,2.4333,0.029539,3.8345
1.17,14,48,0.233807,0.199835,0.02033,0.0030506,3.11246,0.125486,2.425,0.030111,6.1725
1.175,14,48,0.258221,0.219763,0.01246,0.0021527,2.07104,0.128894,2.5333,0.030418,10.3445
1.18,14,48,0.315371,0.267264,0.012754,0.0020256,2.45811,0.14867,2.5167,0.03104,11.6569
