T,seed,L,Y,YoverT,sqrtMI,absRI,xm1,birth,Smax,Nv,eta
1.155,8,64,0.222727,0.192838,0.067288,0.0064341,2.92297,0.122102,2.5833,0.027832,1.8146
1.16,8,64,-0.145099,-0.125085,0.04409,0.0054946,3.18067,0.125665,2.575,0.028198,2.8502
1.165,8,64,0.220711,0.189451,0.030331,0.0043401,3.50511,0.135107,2.6583,0.028864,4.4544
1.17,8,64,0.305052,0.260728,0.021759,0.0033872,2.50994,0.129171,2.6833,0.029663,5.9364
1.175,8,64,0.07375,0.062766,0.016852,0.0027488,2.87239,0.130316,2.8167,0.030731,7.733
1.18,8,64,0.178717,0.151455,0.014698,0.0025426,2.28761,0.134891,2.6833,0.03123,9.1775
1.185,8,64,0.293742,0.247883,0.017137,0.0026122,3.40774,0.14005,2.7917,0.031706,8.1724
1.19,8,64,0.226101,0.190001,0.023234,0.0034538,3.17449,0.142491,2.65,0.031844,6.1328
1.195,8,64,0.166258,0.139128,0.034901,0.0047157,3.26965,0.139525,2.7667,0.033,3.9977
1.2,8,64,0.113781,0.094817,0.044255,0.0054795,2.77866,0.150468,2.8417,0.033773,3.4
1.205,8,64,0.248925,0.206577,0.052396,0.0062376,3.0245,0.140972,2.775,0.034458,2.6905
1.21,8,64,0.299873,0.247829,0.058599,0.0066422,3.35891,0.157855,2.9,0.035018,2.6938
1.215,8,64,0.191437,0.157562,0.06319,0.0071329,3.59338,0.148727,2.8583,0.035333,2.3536
1.22,8,64,0.163352,0.133895,0.075148,0.0079835,3.99529,0.155475,2.9917,0.035962,2.0689
1.225,8,64,0.129063,0.105357,0.087351,0.0088571,4.28488,0.152925,2.9,0.036412,1.7507
1.23,8,64,0.249844,0.203125,0.09194,0.0092535,3.15273,0.15429,2.9667,0.03762,1.6782
1.235,8,64,0.125509,0.101627,0.096172,0.0096357,4.20825,0.165948,3.0583,0.038251,1.7255
1.24,8,64,0.002013,0.001623,0.107899,0.0098551,4.30684,0.164884,3.025,0.039246,1.5281
1.245,8,64,0.215285,0.17292,0.107739,0.0098195,4.60508,0.165665,3.1083,0.038792,1.5377
1.25,8,64,0.218195,0.174556,0.111579,0.0103732,3.96658,0.171503,3.1333,0.040045,1.5371
1.255,8,64,0.20777,0.165554,0.1157,0.0109024,3.62722,0.166272,3.1333,0.040849,1.4371
1.26,8,64,0.189754,0.150598,0.12108,0.0106822,3.85941,0.172713,3.175,0.041337,1.4264
1.265,8,64,0.141786,0.112084,0.128065,0.0111037,3.81151,0.175814,3.0917,0.041982,1.3729
1.27,8,64,0.02937,0.023126,0.134731,0.0116914,3.85332,0.177192,3.3083,0.042238,1.3152
1.275,8,64,0.000928,0.000728,0.147912,0.0114557,3.71976,0.177091,3.2,0.043219,1.1973
1.28,8,64,0.161033,0.125807,0.131194,0.0113098,3.63615,0.178507,3.4,0.044271,1.3606
1.13,9,64,0.169408,0.149919,0.060026,0.0037083,3.16681,0.111841,2.5083,0.024011,1.8632
1.135,9,64,0.127066,0.111953,0.073051,0.0054337,3.20777,0.119206,2.525,0.025826,1.6318
1.14,9,64,0.244632,0.214589,0.123873,0.0072132,3.1948,0.116399,2.4417,0.025787,0.9397
1.145,9,64,0.231392,0.202089,0.105902,0.0079391,3.763,0.125723,2.6167,0.026536,1.1872
1.15,9,64,0.223174,0.194064,0.100162,0.0082425,3.13807,0.122021,2.6083,0.027517,1.2182
1.155,9,64,0.419383,0.363102,0.073422,0.0071763,4.02356,0.121112,2.4917,0.027464,1.6495
1.16,9,64,0.160308,0.138197,0.048736,0.0058607,2.90341,0.129027,2.6083,0.028249,2.6475
1.165,9,64,0.233992,0.200852,0.031867,0.0043613,2.8106,0.128722,2.6,0.029071,4.0393
1.17,9,64,-0.049048,-0.041922,0.020913,0.0031652,3.10701,0.134075,2.6333,0.029683,6.4109
1.175,9,64,0.179826,0.153043,0.01455,0.0024326,2.99489,0.136386,2.7083,0.030703,9.3737
1.18,9,64,-0.054581,-0.046255,0.014337,0.0024386,3.03591,0.140295,2.6917,0.031205,9.7855
1.185,9,64,0.316212,0.266846,0.019708,0.0030098,3.29514,0.134944,2.7083,0.031773,6.8471
1.19,9,64,0.398873,0.335187,0.025727,0.00377,2.87188,0.14326,2.7167,0.032843,5.5685
1.195,9,64,0.239219,0.200184,0.030851,0.004294,3.50006,0.138135,2.8167,0.032821,4.4776
1.2,9,64,0.144307,0.120256,0.035826,0.004893,4.1606,0.149982,2.8417,0.033466,4.1863
1.205,9,64,0.215786,0.179076,0.044717,0.0057818,2.98114,0.147554,2.9417,0.034001,3.2997
1.21,9,64,0.307057,0.253766,0.057192,0.0068863,3.57902,0.149445,2.875,0.035038,2.613
1.215,9,64,0.182582,0.150274,0.063922,0.007248,3.1055,0.147212,2.7833,0.035614,2.303
1.22,9,64,0.060954,0.049962,0.075717,0.007831,3.24302,0.152065,2.825,0.03656,2.0083
1.225,9,64,0.163141,0.133176,0.082846,0.0083164,3.0333,0.155071,2.9167,0.036924,1.8718
1.23,9,64,0.378105,0.307402,0.083619,0.0088806,3.75043,0.162838,3.0,0.037632,1.9474
1.235,9,64,0.140908,0.114096,0.096909,0.0095522,3.69,0.165601,3.025,0.038546,1.7088
1.24,9,64,0.138433,0.111639,0.10454,0.0096836,3.40722,0.15753,2.975,0.03823,1.5069
1.245,9,64,0.150536,0.120913,0.11237,0.0101458,2.90651,0.166243,2.9833,0.039693,1.4794
1.25,9,64,-0.16313,-0.130504,0.120432,0.0108542,2.86846,0.163172,3.025,0.039638,1.3549
1.255,9,64,0.179503,0.14303,0.116029,0.0104259,3.59044,0.159156,3.1583,0.040609,1.3717
1.26,9,64,0.261572,0.207597,0.123658,0.0103949,3.29331,0.169508,3.0333,0.040784,1.3708
1.265,9,64,0.161138,0.127382,0.125544,0.0107335,3.54575,0.172294,3.125,0.041557,1.3724
1.27,9,64,0.144469,0.113755,0.132914,0.0109116,3.65586,0.171059,3.1833,0.042163,1.287
1.275,9,64,0.096249,0.075489,0.143148,0.0110942,3.25151,0.17767,3.2417,0.04354,1.2412
1.28,9,64,0.092777,0.072482,0.153994,0.0119915,2.96407,0.177071,3.2333,0.043229,1.1499
1.13,10,64,0.259672,0.229798,0.060585,0.0041217,3.08366,0.115389,2.425,0.024384,1.9046
1.135,10,64,-0.012832,-0.011306,0.070945,0.0049535,4.03544,0.129138,2.425,0.025854,1.8203
1.14,10,64,0.307173,0.26945,0.111404,0.0070442,3.84042,0.121039,2.5,0.025503,1.0865
1.145,10,64,-0.051046,-0.044582,0.106205,0.0083299,3.37174,0.134173,2.5833,0.026803,1.2633
1.15,10,64,0.328557,0.285701,0.099432,0.0081614,3.16346,0.116264,2.6083,0.027368,1.1693
1.155,10,64,0.326563,0.282739,0.065925,0.0069941,3.20161,0.127184,2.5417,0.027437,1.9292
1.16,10,64,0.2446,0.210862,0.049568,0.0059337,4.41307,0.132136,2.6583,0.028589,2.6657
1.165,10,64,0.114842,0.098576,0.031996,0.0042868,3.65715,0.132959,2.675,0.029732,4.1555
1.17,10,64,0.085757,0.073297,0.019451,0.0030118,3.44522,0.126066,2.5917,0.029848,6.4813
1.175,10,64,0.193565,0.164736,0.014078,0.0024078,2.53244,0.133061,2.7083,0.030353,9.4515
1.18,10,64,-0.127364,-0.107935,0.013447,0.002264,2.82121,0.133126,2.6917,0.030841,9.9002
1.185,10,64,0.326867,0.275837,0.016845,0.002638,3.68947,0.139893,2.6917,0.031856,8.3045
1.19,10,64,0.18497,0.155437,0.021749,0.0033337,3.20869,0.143101,2.5917,0.032448,6.5797
1.195,10,64,0.259246,0.216942,0.028679,0.004249,2.53012,0.141649,2.7417,0.033403,4.939
1.2,10,64,0.212593,0.177161,0.038644,0.0053615,3.05316,0.147795,2.95,0.033671,3.8245
1.205,10,64,0.169428,0.140604,0.043393,0.0061388,2.60635,0.151972,2.9,0.034552,3.5022
1.21,10,64,0.280604,0.231904,0.054022,0.0069966,2.37717,0.147575,2.775,0.034869,2.7318
1.215,10,64,0.054118,0.044542,0.065619,0.0076547,3.2821,0.159137,3.0167,0.035618,2.4251
1.22,10,64,0.295136,0.241914,0.075288,0.0083741,3.01986,0.146126,2.8833,0.035919,1.9409
1.225,10,64,0.160305,0.130861,0.082755,0.0086534,2.99076,0.159516,3.0417,0.036629,1.9276
1.23,10,64,0.051039,0.041495,0.09067,0.0091686,3.25093,0.153822,2.9583,0.037417,1.6965
1.235,10,64,0.121997,0.098783,0.09587,0.0093846,3.30662,0.159381,3.0333,0.037984,1.6625
1.24,10,64,0.178339,0.143822,0.098655,0.0099218,3.39343,0.16324,2.9583,0.039262,1.6547
1.245,10,64,0.204682,0.164404,0.099888,0.0099672,3.53486,0.16941,3.1417,0.039537,1.696
1.25,10,64,0.079407,0.063526,0.106594,0.0099845,2.98795,0.167987,3.0917,0.039634,1.576
1.255,10,64,0.184807,0.147257,0.107951,0.0102286,3.6014,0.172685,3.0833,0.040863,1.5997
1.26,10,64,0.208253,0.16528,0.119487,0.0111633,3.10799,0.169959,3.1333,0.041343,1.4224
1.265,10,64,0.04496,0.035541,0.12353,0.0108208,2.97643,0.173295,3.175,0.041954,1.4029
1.27,10,64,0.244512,0.192529,0.119559,0.0109636,4.21412,0.163927,3.0583,0.042179,1.3711
1.275,10,64,0.123437,0.096813,0.125518,0.0112008,3.70611,0.18415,3.1667,0.043197,1.4671
1.28,10,64,0.050585,0.03952,0.136656,0.0113298,3.494,0.180119,3.1833,0.043758,1.318
1.13,11,64,0.173862,0.15386,0.065487,0.0041264,3.21889,0.103853,2.3333,0.023781,1.5859
1.135,11,64,0.283421,0.24971,0.091893,0.0050099,3.13518,0.118824,2.5,0.02526,1.2931
1.14,11,64,0.108253,0.094959,0.099343,0.0066238,3.12633,0.114761,2.5,0.025997,1.1552
1.145,11,64,0.111178,0.097099,0.116754,0.0080027,3.33498,0.123361,2.4833,0.02629,1.0566
1.15,11,64,0.085335,0.074204,0.081555,0.0073019,3.47169,0.129226,2.6333,0.027537,1.5845
1.155,11,64,0.213334,0.184705,0.072563,0.0068915,3.40039,0.132332,2.6083,0.028033,1.8237
1.16,11,64,0.189457,0.163325,0.050091,0.0055871,3.50135,0.129658,2.725,0.028483,2.5884
1.165,11,64,0.177827,0.152641,0.033816,0.0043515,4.03291,0.13291,2.7333,0.029132,3.9304
1.17,11,64,0.090069,0.076982,0.020727,0.0029288,4.50666,0.130697,2.65,0.029395,6.3055
1.175,11,64,0.150513,0.128096,0.013713,0.0021834,3.105,0.13174,2.6917,0.029771,9.6068
1.18,11,64,0.183665,0.155648,0.012314,0.0020641,2.8872,0.131102,2.6,0.030735,10.6463
1.185,11,64,0.08757,0.073899,0.01531,0.0025201,3.64903,0.140677,2.6417,0.031954,9.1884
1.19,11,64,0.124643,0.104742,0.02199,0.0033736,3.35597,0.144841,2.7167,0.032652,6.5868
1.195,11,64,0.282697,0.236566,0.03123,0.0045012,2.91167,0.13755,2.775,0.032751,4.4044
1.2,11,64,-0.014377,-0.01198,0.042913,0.0058366,3.49971,0.146369,2.7917,0.033909,3.4108
1.205,11,64,0.10925,0.090664,0.053761,0.0066841,4.05158,0.150355,2.9,0.034188,2.7967
1.21,11,64,0.331189,0.27371,0.060287,0.0071323,3.38052,0.145445,2.825,0.035187,2.4125
1.215,11,64,0.189032,0.155582,0.06747,0.0076596,3.01305,0.151653,2.925,0.035671,2.2477
1.22,11,64,0.264308,0.216646,0.073865,0.0079121,3.27487,0.150775,2.9583,0.035937,2.0412
1.225,11,64,0.222458,0.181598,0.078514,0.0085131,3.51854,0.162752,2.9583,0.036755,2.0729
1.23,11,64,0.12375,0.10061,0.092472,0.0092451,3.51916,0.160896,2.9333,0.037437,1.7399
1.235,11,64,0.049184,0.039825,0.099922,0.0095466,3.24095,0.162219,3.05,0.038324,1.6235
1.24,11,64,0.185794,0.149834,0.101961,0.0095253,3.15585,0.156833,2.975,0.03844,1.5382
1.245,11,64,0.275749,0.221485,0.110241,0.0099948,2.87491,0.16808,3.0417,0.040017,1.5247
1.25,11,64,0.098005,0.078404,0.115286,0.0106895,3.26637,0.169473,3.0583,0.040519,1.47
1.255,11,64,0.268769,0.214158,0.119011,0.0106629,3.44782,0.164432,3.0917,0.040739,1.3817
1.26,11,64,0.252276,0.200219,0.127059,0.0107814,3.27079,0.173767,3.1583,0.041813,1.3676
1.265,11,64,-0.07581,-0.059929,0.129317,0.0111237,3.8207,0.170418,3.1667,0.041494,1.3178
1.27,11,64,0.117476,0.092501,0.129788,0.0109576,3.59856,0.176688,3.1333,0.043618,1.3614
1.275,11,64,0.103258,0.080987,0.121469,0.0107359,4.51499,0.178133,3.2583,0.04354,1.4665
1.28,11,64,0.064127,0.050099,0.13674,0.0117243,3.89035,0.173196,3.3,0.043673,1.2666
1.13,12,64,0.211244,0.186942,0.04741,0.0039697,3.80892,0.110937,2.5167,0.024398,2.34
1.135,12,64,0.08063,0.071039,0.083873,0.0052183,3.58801,0.114674,2.3667,0.024982,1.3672
1.14,12,64,0.082617,0.072471,0.111204,0.0073159,3.12253,0.121961,2.5833,0.026196,1.0967
1.145,12,64,0.189298,0.165326,0.120559,0.0081357,3.77521,0.123047,2.4917,0.026308,1.0206
1.15,12,64,0.066744,0.058038,0.096503,0.0076377,3.12292,0.125122,2.5583,0.027073,1.2966
1.155,12,64,0.135279,0.117125,0.06831,0.0067583,3.48802,0.127747,2.5167,0.027934,1.8701
1.16,12,64,0.073929,0.063731,0.044298,0.0053009,3.14077,0.127094,2.6167,0.028481,2.8691
1.165,12,64,0.258099,0.221544,0.027789,0.00396,3.43554,0.126955,2.5583,0.028798,4.5686
1.17,12,64,0.207224,0.177114,0.018131,0.0027723,2.88761,0.139237,2.7667,0.029726,7.6795
1.175,12,64,0.380234,0.323603,0.014104,0.0023867,2.7892,0.126783,2.7083,0.03028,8.9891
1.18,12,64,0.307163,0.260307,0.012637,0.002173,3.03051,0.135471,2.7583,0.031283,10.7205
1.185,12,64,0.174685,0.147413,0.015505,0.0024719,3.79662,0.133572,2.725,0.031561,8.6149
1.19,12,64,0.41849,0.351672,0.021082,0.0031823,3.29305,0.132723,2.65,0.032338,6.2956
1.195,12,64,0.152246,0.127402,0.027899,0.0040906,3.07524,0.145262,2.8167,0.03316,5.2068
1.2,12,64,0.087443,0.072869,0.037511,0.0050076,3.4788,0.142367,2.825,0.034056,3.7953
1.205,12,64,0.229635,0.190569,0.045944,0.0058097,2.692,0.147687,2.85,0.034302,3.2145
1.21,12,64,0.211765,0.175012,0.052401,0.0064768,3.01724,0.150448,2.8917,0.034892,2.8711
1.215,12,64,0.242213,0.199353,0.063703,0.0073831,3.05109,0.155886,2.8333,0.035628,2.4471
1.22,12,64,0.046992,0.038518,0.070327,0.0078859,3.74508,0.150761,3.025,0.036031,2.1437
1.225,12,64,0.057301,0.046776,0.075389,0.0084125,3.26334,0.156496,2.8583,0.036725,2.0759
1.23,12,64,0.221398,0.179998,0.086864,0.0091033,3.45574,0.15506,2.8583,0.036865,1.7851
1.235,12,64,0.201953,0.163524,0.095189,0.0091841,3.59015,0.160139,2.9083,0.037561,1.6823
1.24,12,64,0.064403,0.051938,0.107771,0.0098253,3.73435,0.160006,3.0083,0.038757,1.4847
1.245,12,64,0.139742,0.112242,0.113198,0.0099431,3.27118,0.170515,3.0583,0.039217,1.5063
1.25,12,64,0.18431,0.147448,0.117852,0.0107003,3.20267,0.164914,3.1,0.039935,1.3993
1.255,12,64,0.206771,0.164758,0.123807,0.0109258,2.94203,0.166397,3.025,0.040759,1.344
1.26,12,64,0.062989,0.049991,0.122773,0.0110026,3.69886,0.172984,3.0667,0.041064,1.409
1.265,12,64,0.136154,0.107632,0.133625,0.0117602,3.46882,0.163596,3.075,0.041512,1.2243
1.27,12,64,0.193757,0.152564,0.132352,0.0116296,3.39742,0.172847,3.1417,0.04212,1.306
1.275,12,64,0.148258,0.116281,0.138021,0.0115706,3.30495,0.177194,3.1917,0.042674,1.2838
1.28,12,64,0.201553,0.157464,0.142055,0.0116914,3.47945,0.184667,3.3,0.044639,1.3
1.13,13,64,0.411682,0.36432,0.052352,0.0039335,3.12751,0.115557,2.4667,0.024788,2.2073
1.135,13,64,0.276754,0.243836,0.095599,0.0053855,4.30873,0.118343,2.4583,0.024829,1.2379
1.14,13,64,0.020815,0.018259,0.100274,0.0071001,3.28661,0.120385,2.5833,0.025749,1.2006
1.145,13,64,0.202793,0.177112,0.106345,0.0081063,2.99208,0.126079,2.575,0.026011,1.1856
1.15,13,64,0.164982,0.143463,0.094015,0.0077196,3.31515,0.125432,2.55,0.027116,1.3342
1.155,13,64,0.336596,0.291425,0.072065,0.0065428,3.8789,0.131351,2.6667,0.02761,1.8227
1.16,13,64,0.160529,0.138387,0.051853,0.0056343,4.43823,0.131263,2.6667,0.027889,2.5314
1.165,13,64,0.312801,0.268499,0.036029,0.0044362,3.86586,0.132511,2.625,0.029016,3.6778
1.17,13,64,0.333175,0.284765,0.024953,0.0036905,3.59223,0.13689,2.75,0.029818,5.4858
1.175,13,64,0.180803,0.153875,0.015756,0.0025236,2.65535,0.130538,2.6167,0.029978,8.2849
1.18,13,64,0.217769,0.18455,0.012956,0.0020703,3.56893,0.134731,2.6333,0.030733,10.3995
1.185,13,64,0.349263,0.294737,0.016483,0.0024867,3.3998,0.138732,2.75,0.031535,8.4167
1.19,13,64,0.186587,0.156796,0.020853,0.0030841,3.8948,0.133063,2.6583,0.032304,6.3808
1.195,13,64,0.186367,0.155955,0.028417,0.0040576,2.83375,0.141868,2.775,0.032813,4.9924
1.2,13,64,0.18979,0.158159,0.039454,0.0053197,3.19117,0.148474,2.8917,0.033903,3.7632
1.205,13,64,0.073526,0.061017,0.046588,0.0061032,3.25296,0.146384,2.825,0.034043,3.1421
1.21,13,64,0.113751,0.094009,0.056386,0.0071137,2.83535,0.146725,2.7917,0.034395,2.6022
1.215,13,64,0.315022,0.259277,0.06162,0.0073922,3.23855,0.150376,2.8583,0.035834,2.4404
1.22,13,64,0.168589,0.138188,0.06828,0.007913,2.88472,0.15303,3.025,0.036336,2.2412
1.225,13,64,0.31766,0.259314,0.076031,0.0084385,2.76863,0.157811,2.9333,0.036658,2.0756
1.23,13,64,-0.010994,-0.008938,0.080969,0.0087409,2.93049,0.15429,2.7833,0.037317,1.9055
1.235,13,64,0.086926,0.070386,0.085945,0.0089743,3.03903,0.166334,3.0333,0.038517,1.9353
1.24,13,64,0.091501,0.073791,0.092164,0.0091596,4.09096,0.158924,3.025,0.038713,1.7243
1.245,13,64,0.299999,0.240963,0.095351,0.0093063,3.32154,0.160723,3.0417,0.039067,1.6856
1.25,13,64,0.25395,0.20316,0.103639,0.0094711,2.67418,0.160532,2.9667,0.03962,1.549
1.255,13,64,0.307921,0.245355,0.105334,0.0100917,2.76143,0.166441,3.0167,0.040908,1.5801
1.26,13,64,0.237467,0.188466,0.114046,0.0106069,3.33726,0.172752,3.025,0.041215,1.5148
1.265,13,64,0.263606,0.208385,0.116239,0.0106533,2.89629,0.172846,3.1083,0.042592,1.487
1.27,13,64,0.149778,0.117935,0.131216,0.0109594,3.20041,0.175038,3.1167,0.042312,1.334
1.275,13,64,0.217225,0.170373,0.139523,0.010882,4.12115,0.173771,3.25,0.043589,1.2455
1.28,13,64,0.110695,0.08648,0.138706,0.0108424,4.29151,0.182118,3.2833,0.043795,1.313
1.13,14,64,0.173753,0.153764,0.061431,0.0038886,3.85902,0.121736,2.5167,0.024296,1.9817
1.135,14,64,0.172984,0.152409,0.080394,0.0053432,2.46363,0.119321,2.4333,0.024913,1.4842
1.14,14,64,0.392319,0.344139,0.087937,0.0070777,3.13533,0.121869,2.6,0.02548,1.3859
1.145,14,64,-0.092112,-0.080447,0.105813,0.0078937,3.90868,0.119991,2.5,0.026886,1.134
1.15,14,64,0.292674,0.254499,0.087011,0.0077368,3.63188,0.123898,2.6333,0.027136,1.4239
1.155,14,64,0.256064,0.221701,0.065626,0.0065588,3.91384,0.121226,2.4333,0.027781,1.8472
1.16,14,64,0.053305,0.045952,0.046016,0.0054364,3.09565,0.127104,2.5667,0.02878,2.7622
1.165,14,64,0.299475,0.25706,0.031683,0.0041029,4.53598,0.128459,2.6583,0.028609,4.0546
1.17,14,64,0.233559,0.199623,0.020022,0.003078,4.31408,0.134601,2.6333,0.02974,6.7226
1.175,14,64,0.142478,0.121258,0.013501,0.0022869,3.488,0.13046,2.6917,0.030627,9.6629
1.18,14,64,0.182934,0.155029,0.014364,0.0023466,2.44182,0.145789,2.7667,0.031173,10.1493
