T,seed,L,Y,YoverT,sqrtMI,absRI,xm1,birth,Smax,Nv,eta
1.35,26,48,0.122659,0.090858,0.067954,0.00764,3.82728,0.20358,3.0667,0.052109,2.9959
1.37,26,48,0.240084,0.175244,0.081738,0.0083328,2.84306,0.210049,3.15,0.054789,2.5698
1.39,26,48,0.146298,0.10525,0.090585,0.0090765,2.57724,0.221002,3.35,0.056608,2.4397
1.41,26,48,0.243399,0.172623,0.108173,0.0095591,3.06678,0.220074,3.4167,0.058731,2.0345
1.43,26,48,0.075847,0.05304,0.111767,0.0097874,3.42678,0.228941,3.3833,0.060985,2.0484
1.45,26,48,0.165972,0.114463,0.121569,0.0101641,3.8745,0.234239,3.4083,0.062909,1.9268
1.47,26,48,0.164242,0.111729,0.123842,0.0103887,3.44451,0.2386,3.4833,0.065148,1.9267
1.49,26,48,0.087088,0.058448,0.133357,0.0110602,3.12125,0.250335,3.8167,0.067307,1.8772
1.51,26,48,0.047376,0.031375,0.141879,0.0116861,3.72124,0.251316,3.675,0.068627,1.7713
1.53,26,48,0.000813,0.000531,0.142344,0.0112997,3.36799,0.26024,3.825,0.071,1.8282
1.55,26,48,0.102712,0.066266,0.153204,0.0115438,3.48868,0.260669,3.6833,0.073054,1.7014
1.57,26,48,0.10669,0.067956,0.149552,0.0122018,3.5797,0.267699,3.8667,0.07466,1.79
1.59,26,48,-0.003944,-0.002481,0.151133,0.0116487,2.70737,0.281022,3.925,0.076476,1.8594
1.61,26,48,-0.027399,-0.017018,0.147899,0.0117466,3.41005,0.277401,4.0,0.0784,1.8756
0.85,27,48,0.544222,0.640261,0.051155,0.0038987,3.64902,0.027714,1.0917,0.002318,0.5418
0.87,27,48,0.418241,0.480737,0.052713,0.0042074,2.36144,0.02344,1.075,0.002785,0.4447
0.89,27,48,0.380663,0.427711,0.070267,0.0040779,3.25495,0.049139,1.2083,0.003588,0.6993
0.91,27,48,0.475956,0.523029,0.062388,0.0046878,4.05988,0.028635,1.1583,0.00412,0.459
0.93,27,48,0.563381,0.605786,0.07951,0.0049969,3.64314,0.038799,1.2417,0.004973,0.488
0.95,27,48,0.317503,0.334214,0.073321,0.0050847,3.38608,0.036955,1.225,0.006008,0.504
0.97,27,48,0.278749,0.28737,0.076614,0.0047333,3.18762,0.038834,1.3333,0.007393,0.5069
0.99,27,48,0.242139,0.244584,0.076514,0.0058283,3.05977,0.0508,1.4417,0.008547,0.6639
1.01,27,48,0.401612,0.397635,0.096351,0.0067223,3.09399,0.070027,1.5833,0.009682,0.7268
1.03,27,48,0.19303,0.187407,0.122343,0.0073658,3.07376,0.077772,1.7583,0.012052,0.6357
1.05,27,48,0.312805,0.297909,0.089768,0.0079888,2.71436,0.082581,1.875,0.01411,0.9199
1.07,27,48,0.356156,0.332857,0.100035,0.0086879,2.41938,0.094336,2.0167,0.01696,0.943
1.09,27,48,0.217646,0.199676,0.102762,0.0081186,3.09887,0.096488,2.0333,0.020269,0.9389
1.11,27,48,0.237267,0.213754,0.086649,0.0076144,3.51943,0.104769,2.1583,0.021481,1.2091
1.13,27,48,0.329189,0.291318,0.061378,0.0067321,2.66981,0.114776,2.225,0.024678,1.87
1.15,27,48,0.535775,0.465891,0.038533,0.0048903,2.40818,0.130268,2.325,0.027022,3.3807
1.17,27,48,0.017383,0.014857,0.031066,0.0041044,2.72779,0.128422,2.3667,0.029145,4.1338
1.19,27,48,0.22626,0.190134,0.021223,0.0029683,2.34724,0.134972,2.5833,0.032133,6.3596
1.21,27,48,0.333198,0.27537,0.014783,0.0022934,1.98436,0.14464,2.625,0.034827,9.7843
1.23,27,48,0.124275,0.101036,0.016843,0.0026568,2.56963,0.150893,2.525,0.037822,8.9586
1.25,27,48,0.290397,0.232318,0.023015,0.0032444,2.67816,0.167712,2.9,0.03954,7.2869
1.27,27,48,0.174216,0.137178,0.036345,0.0047412,2.5831,0.172809,2.8167,0.042556,4.7547
1.29,27,48,0.124403,0.096437,0.04826,0.0059332,2.64177,0.183847,3.0167,0.04486,3.8095
1.31,27,48,0.093382,0.071284,0.059513,0.0070702,3.02709,0.184421,2.9833,0.047125,3.0988
1.33,27,48,0.269288,0.202472,0.06656,0.0075104,2.97365,0.196613,3.1167,0.050094,2.9539
1.35,27,48,0.163588,0.121176,0.080573,0.0087103,3.62503,0.20636,3.25,0.05217,2.5612
1.37,27,48,0.163093,0.119046,0.091777,0.0093175,2.8615,0.207741,3.1333,0.054427,2.2636
1.39,27,48,0.225718,0.162387,0.111675,0.0103312,3.2077,0.216372,3.35,0.056597,1.9375
1.41,27,48,0.065448,0.046417,0.106758,0.0101509,3.58634,0.225749,3.3667,0.058453,2.1146
1.43,27,48,0.180015,0.125885,0.124365,0.0105327,3.28276,0.224984,3.35,0.060088,1.8091
1.45,27,48,0.145967,0.100667,0.139278,0.0109066,2.8033,0.236607,3.5083,0.063556,1.6988
1.47,27,48,0.241776,0.164473,0.146888,0.0111923,2.64022,0.24085,3.725,0.065459,1.6397
1.49,27,48,0.009027,0.006058,0.156534,0.0115823,2.92792,0.246252,3.675,0.0676,1.5732
1.51,27,48,0.118095,0.078209,0.13905,0.0114623,2.90884,0.249199,3.7833,0.069629,1.7922
1.53,27,48,0.041762,0.027296,0.139695,0.0117065,3.46275,0.269779,3.8167,0.070898,1.9312
1.55,27,48,0.132516,0.085494,0.129981,0.0117011,3.39727,0.267215,3.775,0.073289,2.0558
1.57,27,48,0.049881,0.031771,0.147032,0.0112107,3.51931,0.263544,3.8833,0.073991,1.7924
1.59,27,48,0.098367,0.061866,0.133859,0.0115898,3.09492,0.286919,4.025,0.07632,2.1434
1.61,27,48,0.13894,0.086298,0.144186,0.0124478,2.45985,0.289386,4.0083,0.078414,2.007
0.85,28,48,-0.045002,-0.052944,0.050956,0.0035691,2.88932,0.009472,1.0333,0.002857,0.1859
0.87,28,48,0.284352,0.326841,0.053483,0.003896,3.86001,0.027157,1.1167,0.003045,0.5078
0.89,28,48,0.619542,0.696114,0.050654,0.0042128,2.60935,0.023044,1.0917,0.003534,0.4549
0.91,28,48,0.506056,0.556106,0.058394,0.004445,3.35854,0.023466,1.1167,0.003964,0.4018
0.93,28,48,0.527788,0.567514,0.053824,0.0043068,3.35712,0.030907,1.1833,0.004814,0.5742
0.95,28,48,0.418852,0.440897,0.077019,0.0049314,3.53049,0.033309,1.225,0.006098,0.4325
0.97,28,48,0.239842,0.24726,0.076323,0.005189,3.22045,0.042589,1.3583,0.007371,0.558
0.99,28,48,0.326922,0.330224,0.082641,0.005733,3.31042,0.054862,1.4833,0.008872,0.6639
1.01,28,48,0.574248,0.568563,0.093998,0.0064974,2.51635,0.063595,1.6083,0.010561,0.6766
1.03,28,48,0.262893,0.255236,0.106844,0.0071232,3.05859,0.058995,1.5917,0.012077,0.5522
1.05,28,48,0.379311,0.361249,0.110948,0.0080696,3.57439,0.078086,1.75,0.013882,0.7038
1.07,28,48,0.323224,0.302078,0.094576,0.0080652,2.55571,0.079863,1.8833,0.016475,0.8444
1.09,28,48,0.153295,0.140638,0.080951,0.0078514,2.37977,0.100816,2.1,0.019285,1.2454
1.11,28,48,0.272649,0.24563,0.075735,0.0074168,2.74795,0.110661,2.2583,0.021568,1.4612
1.13,28,48,0.198699,0.17584,0.054799,0.0061461,2.44009,0.117219,2.2417,0.025369,2.1391
1.15,28,48,0.09368,0.081461,0.042037,0.0050032,2.89674,0.128198,2.3,0.027242,3.0497
1.17,28,48,0.06699,0.057257,0.030829,0.0039344,2.49383,0.132501,2.4583,0.029785,4.2979
1.19,28,48,0.258174,0.216953,0.022293,0.0033257,2.95809,0.143267,2.4667,0.032158,6.4265
1.21,28,48,0.05732,0.047372,0.015614,0.0025025,2.59656,0.151836,2.675,0.035033,9.7245
1.23,28,48,0.262419,0.213348,0.013728,0.0023555,2.76481,0.158801,2.725,0.036954,11.5679
1.25,28,48,0.35295,0.28236,0.016807,0.0026303,3.02776,0.171711,2.825,0.04056,10.2164
1.27,28,48,0.058577,0.046123,0.031112,0.0039862,3.98989,0.17643,2.9167,0.042271,5.6708
1.29,28,48,0.142095,0.110152,0.04424,0.00487,3.97294,0.176232,2.925,0.044777,3.9835
1.31,28,48,0.076506,0.058401,0.049529,0.0059315,3.09923,0.192821,3.0,0.047226,3.8931
1.33,28,48,0.065385,0.049162,0.057374,0.0073229,2.71948,0.198149,3.2,0.048915,3.4536
1.35,28,48,0.197726,0.146464,0.069364,0.0084236,2.27591,0.19593,3.0833,0.052318,2.8247
1.37,28,48,0.149896,0.109413,0.079827,0.008765,2.55374,0.209108,3.1083,0.054405,2.6195
1.39,28,48,0.290305,0.208853,0.088827,0.0094247,3.06412,0.213247,3.2417,0.056261,2.4007
1.41,28,48,0.159239,0.112936,0.098934,0.0097639,2.75359,0.225302,3.3833,0.05812,2.2773
1.43,28,48,0.183446,0.128284,0.120269,0.0109697,2.43092,0.228522,3.4833,0.060655,1.9001
1.45,28,48,0.018022,0.012429,0.119351,0.011347,2.38632,0.240283,3.5833,0.063115,2.0132
1.47,28,48,0.058147,0.039556,0.124899,0.0119126,2.29356,0.245209,3.5917,0.064923,1.9633
1.49,28,48,0.204504,0.137251,0.135644,0.0120758,2.68964,0.251411,3.6833,0.067245,1.8535
1.51,28,48,0.084904,0.056228,0.143566,0.0119663,2.47753,0.254977,3.8417,0.068406,1.776
1.53,28,48,0.146685,0.095872,0.147305,0.0126216,3.09187,0.264946,3.7,0.071821,1.7986
1.55,28,48,0.105357,0.067972,0.141735,0.0119571,2.85543,0.270338,3.95,0.073633,1.9073
1.57,28,48,0.153688,0.097891,0.135527,0.012694,2.44462,0.26593,3.8417,0.074425,1.9622
1.59,28,48,0.029445,0.018519,0.130771,0.011692,3.21547,0.279045,3.9,0.076895,2.1338
1.61,28,48,0.129304,0.080313,0.136744,0.0113161,3.54558,0.284617,3.9833,0.078816,2.0814
0.85,29,48,0.273718,0.322021,0.063473,0.0038537,2.69033,0.026104,1.0833,0.002492,0.4113
0.87,29,48,0.366304,0.421039,0.049327,0.0039653,2.86732,0.013142,1.05,0.002695,0.2664
0.89,29,48,0.60853,0.683741,0.065356,0.0042547,3.43578,0.017791,1.0833,0.003534,0.2722
0.91,29,48,0.347359,0.381714,0.06468,0.0041913,2.85053,0.017605,1.1,0.004376,0.2722
0.93,29,48,0.25313,0.272182,0.057978,0.0048517,2.68564,0.03552,1.2083,0.005078,0.6126
0.95,29,48,0.179266,0.188701,0.070468,0.0045492,3.14851,0.042058,1.2833,0.006185,0.5968
0.97,29,48,0.462211,0.476506,0.069108,0.0050765,2.3566,0.044424,1.3333,0.007093,0.6428
0.99,29,48,0.315727,0.318916,0.07079,0.0056668,2.9974,0.041614,1.375,0.008525,0.5878
1.01,29,48,0.462518,0.457939,0.09742,0.0067295,3.09267,0.067847,1.6167,0.010163,0.6964
1.03,29,48,0.432377,0.419783,0.115226,0.0074229,2.64349,0.075519,1.6667,0.011806,0.6554
1.05,29,48,0.2212,0.210667,0.10055,0.0080275,2.82927,0.081894,1.8083,0.013607,0.8145
1.07,29,48,0.37643,0.351804,0.108616,0.0077354,3.05642,0.08393,1.8333,0.016309,0.7727
1.09,29,48,0.291818,0.267723,0.09721,0.0074038,3.3245,0.096297,2.0917,0.019003,0.9906
1.11,29,48,0.373995,0.336933,0.091989,0.0079569,3.27335,0.110592,2.1167,0.021806,1.2022
1.13,29,48,0.241957,0.214122,0.071437,0.0068848,3.49371,0.126996,2.2833,0.025065,1.7777
1.15,29,48,-0.012682,-0.011028,0.042974,0.0053142,3.41733,0.125872,2.375,0.027514,2.929
1.17,29,48,0.404747,0.345938,0.032791,0.0041881,2.51742,0.133038,2.425,0.030266,4.0572
1.19,29,48,0.181308,0.15236,0.018123,0.0027405,2.31244,0.142778,2.5417,0.032104,7.8783
1.21,29,48,0.221788,0.183296,0.014936,0.0025557,2.6458,0.155818,2.7583,0.034719,10.4326
1.23,29,48,0.208759,0.169723,0.012594,0.0020435,2.50528,0.156914,2.6417,0.036259,12.4599
1.25,29,48,0.262705,0.210164,0.018207,0.0026945,2.52929,0.165639,2.75,0.040346,9.0976
1.27,29,48,0.186485,0.146839,0.029308,0.0042556,2.50096,0.166403,2.8333,0.04269,5.6778
1.29,29,48,0.056608,0.043882,0.039584,0.0052139,3.30794,0.180657,3.05,0.045363,4.5639
1.31,29,48,0.126521,0.096581,0.043397,0.0057908,3.3083,0.188887,3.0083,0.047906,4.3525
1.33,29,48,-0.042007,-0.031584,0.056858,0.0070521,3.30228,0.192106,3.1833,0.049439,3.3787
1.35,29,48,0.209021,0.154831,0.067353,0.0078703,3.45392,0.206988,3.1167,0.051942,3.0732
1.37,29,48,0.232455,0.169676,0.08057,0.0084707,2.68458,0.204401,3.1417,0.053917,2.5369
1.39,29,48,0.173426,0.124767,0.093676,0.0093926,2.49819,0.212348,3.4083,0.056445,2.2668
1.41,29,48,0.14616,0.10366,0.105797,0.0093425,2.47092,0.226765,3.5333,0.058749,2.1434
1.43,29,48,0.270749,0.189335,0.10754,0.0098033,2.47642,0.229349,3.4333,0.06105,2.1327
1.45,29,48,0.151523,0.104499,0.117488,0.0107563,2.72009,0.241986,3.55,0.063567,2.0597
1.47,29,48,0.170554,0.116023,0.139386,0.0119458,2.72802,0.243575,3.65,0.064276,1.7475
1.49,29,48,0.002835,0.001903,0.140428,0.0121187,2.79472,0.242483,3.6583,0.067148,1.7267
1.51,29,48,0.100737,0.066713,0.143015,0.0118833,2.79462,0.251653,3.7833,0.069734,1.7596
1.53,29,48,0.199798,0.130587,0.135891,0.0114662,3.22699,0.267072,3.7667,0.071188,1.9653
1.55,29,48,0.058664,0.037847,0.124177,0.0110505,3.05509,0.263685,3.7333,0.073528,2.1235
1.57,29,48,0.210537,0.1341,0.12465,0.0109482,3.3746,0.26738,3.8917,0.074685,2.145
1.59,29,48,0.109642,0.068957,0.133512,0.0116147,3.00336,0.283664,3.9333,0.07696,2.1246
1.61,29,48,0.185063,0.114946,0.150776,0.0111615,2.72472,0.278444,4.1083,0.07819,1.8467
0.85,30,48,0.055168,0.064904,0.052526,0.0041344,3.16044,0.024828,1.0833,0.002749,0.4727
0.87,30,48,0.356461,0.409725,0.061881,0.0042274,3.33238,0.035071,1.15,0.003259,0.5667
0.89,30,48,0.373618,0.419795,0.058156,0.0045267,2.49609,0.023827,1.125,0.003805,0.4097
0.91,30,48,0.686125,0.753983,0.079712,0.0048437,3.25083,0.03469,1.1833,0.004586,0.4352
0.93,30,48,0.26448,0.284387,0.077913,0.0047697,2.97275,0.034272,1.2,0.005017,0.4399
0.95,30,48,0.351665,0.370174,0.062007,0.0045965,3.27448,0.039697,1.275,0.006192,0.6402
0.97,30,48,0.117858,0.121503,0.074328,0.0053213,2.8963,0.035679,1.2833,0.007556,0.48
0.99,30,48,0.308432,0.311547,0.078527,0.0057698,3.16117,0.057451,1.525,0.008901,0.7316
1.01,30,48,0.237431,0.23508,0.074091,0.0058976,3.25905,0.078761,1.6917,0.009943,1.063
1.03,30,48,0.204923,0.198954,0.094653,0.0069577,3.13758,0.068029,1.7,0.012894,0.7187
1.05,30,48,0.215214,0.204966,0.108463,0.0078874,3.55463,0.07693,1.775,0.014873,0.7093
1.07,30,48,0.224186,0.20952,0.10934,0.0080987,3.84883,0.096098,1.9917,0.017093,0.8789
1.09,30,48,0.454783,0.417232,0.088835,0.0080627,3.95479,0.102048,2.0833,0.019166,1.1487
1.11,30,48,0.241943,0.217967,0.081151,0.0073914,3.2521,0.106701,2.2333,0.022085,1.3148
1.13,30,48,0.009797,0.00867,0.060553,0.0065662,2.72711,0.112426,2.275,0.024986,1.8567
1.15,30,48,0.062026,0.053936,0.046712,0.0056556,2.56913,0.115946,2.3083,0.026732,2.4822
1.17,30,48,0.101979,0.087161,0.035884,0.0045729,2.59643,0.146321,2.5583,0.030454,4.0776
1.19,30,48,0.263433,0.221373,0.02072,0.0030771,2.86368,0.140412,2.375,0.032534,6.7767
1.21,30,48,0.183953,0.152027,0.015218,0.0025583,2.73918,0.155095,2.625,0.035511,10.1917
1.23,30,48,0.186375,0.151524,0.013482,0.0022472,2.31506,0.163546,2.8667,0.038003,12.131
1.25,30,48,0.142878,0.114302,0.019141,0.0025694,2.44139,0.164722,2.7417,0.039775,8.6057
1.27,30,48,0.140592,0.110702,0.029471,0.0039067,3.07599,0.177546,2.925,0.043182,6.0245
1.29,30,48,0.011666,0.009043,0.039602,0.0050873,2.63777,0.176886,2.8333,0.044567,4.4666
1.31,30,48,0.167241,0.127665,0.046808,0.0060085,3.3548,0.180233,2.9583,0.046676,3.8505
1.33,30,48,0.134408,0.101059,0.057545,0.0066425,3.79241,0.197825,3.2083,0.050257,3.4377
1.35,30,48,0.158626,0.1175,0.066363,0.007092,2.89705,0.20428,3.0667,0.05179,3.0782
1.37,30,48,0.130789,0.095467,0.091789,0.0086946,2.96344,0.211703,3.35,0.055071,2.3064
1.39,30,48,0.064875,0.046673,0.099972,0.0096618,3.13056,0.215135,3.3,0.056579,2.152
1.41,30,48,0.056714,0.040222,0.101489,0.009727,3.78327,0.228583,3.425,0.058605,2.2523
1.43,30,48,0.119075,0.08327,0.12788,0.0110261,3.00661,0.223984,3.3583,0.060916,1.7515
1.45,30,48,0.235417,0.162357,0.138561,0.0108438,2.74655,0.235738,3.4667,0.06301,1.7013
1.47,30,48,0.207761,0.141334,0.129383,0.0108609,2.76375,0.236802,3.4917,0.065108,1.8302
1.49,30,48,0.171568,0.115146,0.139699,0.0109742,2.99476,0.259552,3.8417,0.067101,1.8579
1.51,30,48,0.253858,0.168118,0.140332,0.0113425,3.12926,0.250158,3.625,0.069188,1.7826
1.53,30,48,0.238345,0.155781,0.136405,0.0113974,2.99461,0.261531,3.775,0.070917,1.9173
1.55,30,48,0.001138,0.000734,0.134283,0.0124419,2.95742,0.272288,3.8833,0.073192,2.0277
1.57,30,48,0.055274,0.035206,0.143391,0.0122067,2.496,0.269259,3.8833,0.075817,1.8778
1.59,30,48,0.055789,0.035088,0.157653,0.0116338,3.49792,0.270569,4.0,0.076704,1.7162
1.61,30,48,0.173041,0.107479,0.153467,0.0114704,3.03312,0.284537,3.9667,0.079268,1.8541
0.85,111,48,-0.537279,-0.632093,0.05291,0.0038193,2.97035,0.023862,1.0917,0.002865,0.451
0.87,111,48,-0.739446,-0.849938,0.055231,0.0042775,2.74056,0.007831,1.0417,0.003201,0.1418
0.89,111,48,0.287101,0.322586,0.059534,0.0044503,3.15037,0.018003,1.0667,0.00366,0.3024
0.91,111,48,0.477602,0.524837,0.05984,0.0047365,2.45677,0.043368,1.2083,0.004188,0.7247
0.93,111,48,0.564389,0.60687,0.062905,0.0047854,3.10936,0.034812,1.2167,0.005266,0.5534
0.95,111,48,0.447726,0.47129,0.061941,0.0048257,3.10976,0.035684,1.25,0.006008,0.5761
0.97,111,48,0.544762,0.56161,0.077774,0.0052962,3.07157,0.052913,1.3917,0.007411,0.6803
0.99,111,48,0.345759,0.349252,0.075647,0.0058535,3.10029,0.055239,1.4333,0.008283,0.7302
1.01,111,48,0.232731,0.230427,0.085802,0.0062387,3.35926,0.067273,1.6,0.010532,0.784
1.03,111,48,0.152619,0.148174,0.111513,0.0076918,3.35812,0.079637,1.7833,0.01212,0.7141
1.05,111,48,0.406031,0.386697,0.100472,0.0081423,2.81182,0.081573,1.8083,0.014428,0.8119
1.07,111,48,0.465756,0.435286,0.124277,0.0091877,3.27196,0.091649,1.9833,0.016247,0.7375
1.09,111,48,0.356143,0.326736,0.098855,0.0082627,2.99136,0.101531,2.075,0.019531,1.0271
1.11,111,48,0.148272,0.133578,0.096773,0.0079152,2.9543,0.09702,2.1333,0.021694,1.0025
1.13,111,48,0.178473,0.157941,0.065284,0.0063569,3.16905,0.112495,2.1833,0.024852,1.7232
1.15,111,48,0.345666,0.300579,0.046184,0.0054134,3.36548,0.11304,2.2417,0.026808,2.4476
1.17,111,48,0.035827,0.030621,0.02707,0.0037301,2.80873,0.124505,2.3917,0.03019,4.5994
1.19,111,48,0.333791,0.280496,0.020719,0.0031393,2.49344,0.146585,2.5917,0.032773,7.0748
1.21,111,48,0.21,0.173554,0.01279,0.0020471,2.33661,0.155852,2.575,0.034024,12.1854
1.23,111,48,0.17963,0.146041,0.013315,0.002229,2.52711,0.162308,2.725,0.037807,12.1897
1.25,111,48,0.153581,0.122865,0.022246,0.0032459,2.64698,0.165241,2.775,0.039413,7.428
1.27,111,48,0.192922,0.151907,0.029749,0.0042327,3.3008,0.165877,2.7583,0.042093,5.5758
1.29,111,48,-0.086772,-0.067265,0.042984,0.0054808,3.29739,0.188678,2.9667,0.045034,4.3894
1.31,111,48,0.145253,0.11088,0.053819,0.0066086,3.75528,0.19125,3.0333,0.047389,3.5536
1.33,111,48,0.135252,0.101694,0.058545,0.0067999,3.73818,0.193228,3.0333,0.049895,3.3005
1.35,111,48,-0.128007,-0.09482,0.070778,0.0075076,2.6895,0.201239,3.1667,0.05225,2.8432
1.37,111,48,0.062374,0.045529,0.080641,0.0081377,3.40222,0.201222,3.125,0.053465,2.4953
1.39,111,48,0.018419,0.013251,0.097601,0.0092967,3.35604,0.216303,3.175,0.057133,2.2162
1.41,111,48,0.076006,0.053905,0.110914,0.0105897,3.78624,0.21997,3.2917,0.058594,1.9832
1.43,111,48,-0.0563,-0.03937,0.107367,0.0106576,2.39292,0.23237,3.5,0.060985,2.1642
1.45,111,48,0.107126,0.07388,0.113622,0.0110046,3.057,0.2414,3.5083,0.063813,2.1246
1.47,111,48,0.162469,0.110523,0.121101,0.0113405,3.4675,0.242516,3.6667,0.065943,2.0026
1.49,111,48,0.158267,0.106219,0.12463,0.0115332,3.25053,0.243746,3.525,0.067137,1.9558
1.51,111,48,0.144498,0.095694,0.134455,0.0123862,3.30993,0.247803,3.6333,0.069094,1.843
1.53,111,48,0.064351,0.04206,0.144359,0.0120535,2.68809,0.260612,3.725,0.071918,1.8053
1.55,111,48,0.096009,0.061941,0.128543,0.011887,3.28713,0.263027,3.9083,0.072971,2.0462
1.57,111,48,0.016576,0.010558,0.155637,0.0119793,2.57962,0.274858,3.8833,0.07534,1.766
1.59,111,48,0.076101,0.047862,0.156593,0.0117874,2.87286,0.27331,3.95,0.076982,1.7454
1.61,111,48,0.215375,0.133773,0.179612,0.01241,3.34862,0.281934,4.1167,0.078595,1.5697
0.85,222,48,-1.356418,-1.595785,0.054242,0.0038364,2.87257,0.014484,1.0667,0.003027,0.267
0.87,222,48,-0.739202,-0.849657,0.077335,0.0043924,3.14348,0.010303,1.0583,0.003458,0.1332
0.89,222,48,-1.022454,-1.148824,0.059211,0.0042773,2.98637,0.030504,1.125,0.003798,0.5152
0.91,222,48,0.543354,0.597092,0.076045,0.0043223,3.32623,0.029185,1.15,0.004492,0.3838
0.93,222,48,0.253924,0.273037,0.057852,0.0047822,3.51912,0.029762,1.1917,0.005111,0.5144
0.95,222,48,0.472765,0.497648,0.067376,0.0047816,4.32395,0.040438,1.2833,0.006485,0.6002
0.97,222,48,0.525972,0.542239,0.085741,0.0049113,3.50264,0.042175,1.35,0.007614,0.4919
0.99,222,48,0.491077,0.496038,0.07383,0.0056759,3.08689,0.056526,1.45,0.008829,0.7656
1.01,222,48,0.501029,0.496068,0.09741,0.0064815,3.12317,0.05378,1.5833,0.010648,0.5521
1.03,222,48,0.273297,0.265337,0.10615,0.0073434,3.01996,0.065622,1.675,0.012283,0.6182
1.05,222,48,0.237009,0.225723,0.089986,0.0075788,3.36197,0.075239,1.8167,0.013918,0.8361
1.07,222,48,0.147446,0.1378,0.084188,0.0079166,3.38814,0.086913,1.9667,0.017126,1.0324
1.09,222,48,0.241764,0.221802,0.103566,0.0079441,3.1981,0.098412,2.05,0.019737,0.9502
1.11,222,48,0.229783,0.207012,0.075418,0.0075682,2.88696,0.109823,2.2333,0.022305,1.4562
1.13,222,48,0.119151,0.105444,0.059323,0.0064502,2.4737,0.11514,2.2333,0.024689,1.9409
1.15,222,48,0.211731,0.184114,0.047867,0.0058056,3.15998,0.124378,2.4083,0.02751,2.5984
1.17,222,48,0.270227,0.230963,0.034095,0.0044915,3.35584,0.136043,2.4833,0.02955,3.9902
1.19,222,48,0.336461,0.28274,0.020988,0.0033007,2.62063,0.142843,2.45,0.03202,6.806
1.21,222,48,0.284025,0.234732,0.012923,0.0021493,2.74086,0.14477,2.5917,0.03525,11.2028
1.23,222,48,0.132016,0.10733,0.013277,0.0023278,1.78319,0.150047,2.6583,0.037656,11.3013
1.25,222,48,0.117091,0.093673,0.01988,0.0031909,2.75544,0.166036,2.725,0.040506,8.352
1.27,222,48,0.366837,0.288848,0.029565,0.0044468,3.47253,0.173885,2.7917,0.042726,5.8814
1.29,222,48,0.185315,0.143655,0.037584,0.005376,3.46362,0.176446,2.8333,0.044821,4.6947
1.31,222,48,0.131049,0.100037,0.05052,0.0065376,3.32839,0.188316,3.0583,0.047609,3.7276
1.33,222,48,0.088896,0.066839,0.062177,0.0073857,3.0331,0.193344,3.2083,0.049935,3.1096
1.35,222,48,0.145915,0.108085,0.068067,0.0079646,3.38293,0.204326,3.2583,0.051884,3.0018
1.37,222,48,0.154146,0.112515,0.077798,0.008561,2.94815,0.214973,3.3583,0.053747,2.7632
1.39,222,48,0.195206,0.140436,0.090782,0.0093814,2.52176,0.218118,3.3833,0.056612,2.4027
1.41,222,48,0.040792,0.02893,0.104298,0.0096234,2.92629,0.224005,3.3417,0.058503,2.1477
1.43,222,48,0.173589,0.121391,0.10714,0.0092687,2.98031,0.219516,3.325,0.061028,2.0489
1.45,222,48,0.109006,0.075176,0.113328,0.0101067,3.1943,0.236915,3.6333,0.063795,2.0905
1.47,222,48,0.123034,0.083697,0.118532,0.0106468,2.84417,0.240322,3.625,0.064717,2.0275
1.49,222,48,0.130803,0.087788,0.116858,0.0109136,2.97081,0.253387,3.6667,0.067611,2.1683
1.51,222,48,0.126901,0.08404,0.122385,0.0107929,3.4714,0.252516,3.7917,0.069303,2.0633
1.53,222,48,0.081394,0.053199,0.148231,0.0109844,3.01801,0.258021,3.975,0.071372,1.7407
1.55,222,48,0.125197,0.080772,0.154896,0.011598,2.719,0.261782,3.7333,0.072696,1.69
1.57,222,48,0.148007,0.094272,0.161733,0.0125127,3.17152,0.26405,3.8,0.075141,1.6326
1.59,222,48,0.058008,0.036483,0.135148,0.0120424,2.54313,0.281297,4.1,0.076968,2.0814
1.61,222,48,0.010489,0.006515,0.137319,0.0115285,2.87537,0.28612,4.0083,0.079228,2.0836
0.85,333,48,0.244798,0.287998,0.058047,0.0040759,2.677,0.027487,1.1,0.002742,0.4735
0.87,333,48,0.19272,0.221518,0.072539,0.0044249,2.99793,0.020946,1.0833,0.003197,0.2888
0.89,333,48,0.623611,0.700686,0.066291,0.004402,3.45243,0.017277,1.0833,0.00374,0.2606
0.91,333,48,0.614308,0.675064,0.057831,0.0043359,3.26216,0.023878,1.125,0.004221,0.4129
0.93,333,48,0.330885,0.35579,0.073544,0.0046969,3.20244,0.040094,1.2417,0.005472,0.5452
0.95,333,48,0.379083,0.399034,0.0641,0.0047634,3.83959,0.032477,1.2417,0.006301,0.5067
0.97,333,48,0.350985,0.361841,0.065466,0.0050783,3.34646,0.048101,1.3583,0.00753,0.7347
0.99,333,48,0.655948,0.662574,0.087352,0.0063387,3.89619,0.060114,1.4917,0.008594,0.6882
1.01,333,48,0.403173,0.399181,0.126219,0.0068379,2.71193,0.081297,1.675,0.0105,0.6441
1.03,333,48,0.166973,0.162109,0.109048,0.0075607,2.90846,0.072122,1.65,0.012674,0.6614
1.05,333,48,0.401907,0.382769,0.118062,0.0080611,2.70627,0.081628,1.8833,0.014793,0.6914
1.07,333,48,0.147494,0.137845,0.113377,0.0089498,2.67651,0.089029,1.9167,0.016283,0.7852
