T,seed,L,Y,YoverT,sqrtMI,absRI,xm1,birth,Smax,Nv,eta
1.28,6,96,0.131387,0.102646,0.144202,0.0118256,5.42876,0.177485,3.7167,0.043698,1.2308
1.13,7,96,0.021337,0.018882,0.057543,0.0039788,3.89862,0.118077,2.9083,0.024639,2.052
1.135,7,96,0.322758,0.284369,0.090974,0.0053242,4.21504,0.118302,2.875,0.02513,1.3004
1.14,7,96,0.216492,0.189905,0.10561,0.007009,3.95811,0.125399,2.925,0.026146,1.1874
1.145,7,96,0.292942,0.255845,0.108076,0.007897,3.73131,0.121728,2.8667,0.026419,1.1263
1.15,7,96,0.331923,0.288629,0.09575,0.007904,3.27297,0.130152,2.95,0.027465,1.3593
1.155,7,96,0.408391,0.353585,0.077126,0.0070844,3.51603,0.126828,2.9417,0.028018,1.6444
1.16,7,96,0.411547,0.354782,0.050151,0.0057143,4.1712,0.127877,2.925,0.028563,2.5499
1.165,7,96,0.152293,0.130723,0.032878,0.0041053,4.80043,0.135585,3.0333,0.029242,4.1239
1.17,7,96,0.153341,0.131061,0.02234,0.0028659,4.91231,0.133155,2.9833,0.029623,5.9604
1.175,7,96,0.153246,0.130422,0.015172,0.002405,2.65393,0.138655,3.1083,0.03026,9.1391
1.18,7,96,0.098681,0.083628,0.014637,0.0023785,2.7733,0.143121,3.1667,0.031012,9.7782
1.185,7,96,-0.009345,-0.007886,0.015993,0.0025807,3.80325,0.144009,3.2417,0.03169,9.0043
1.19,7,96,-0.016873,-0.014179,0.024426,0.0035983,3.57934,0.139749,3.1417,0.03222,5.7212
1.195,7,96,0.231551,0.193766,0.032074,0.0044098,4.26254,0.149109,3.1917,0.032774,4.6489
1.2,7,96,0.087498,0.072915,0.039784,0.0051913,4.73283,0.144425,3.275,0.033237,3.6302
1.205,7,96,0.111272,0.092342,0.045694,0.0058852,5.14671,0.148771,3.2583,0.034127,3.2558
1.21,7,96,0.022517,0.018609,0.052361,0.0064303,4.66926,0.151164,3.2083,0.034653,2.887
1.215,7,96,0.17643,0.14521,0.062054,0.0072075,5.03557,0.154464,3.4667,0.035616,2.4892
1.22,7,96,0.153768,0.126039,0.072312,0.0079553,3.55885,0.147801,3.3667,0.035939,2.044
1.225,7,96,0.16902,0.137975,0.08106,0.0084742,4.76103,0.15907,3.3417,0.037066,1.9624
1.23,7,96,0.220366,0.179159,0.086136,0.0089047,4.89938,0.156348,3.2667,0.037725,1.8151
1.235,7,96,0.216876,0.175608,0.092248,0.0091302,3.30283,0.162314,3.35,0.038051,1.7595
1.24,7,96,0.157999,0.127419,0.100938,0.0095365,3.65837,0.16098,3.4833,0.038843,1.5948
1.245,7,96,-0.017066,-0.013708,0.107524,0.0103255,3.77949,0.165015,3.5,0.039556,1.5347
1.25,7,96,0.182031,0.145625,0.114933,0.0105183,3.8823,0.168358,3.5917,0.039565,1.4648
1.255,7,96,0.133085,0.106044,0.118471,0.0106885,4.43798,0.166289,3.3917,0.040666,1.4036
1.26,7,96,0.107581,0.085381,0.129377,0.0110604,3.68025,0.167224,3.5167,0.041404,1.2925
1.265,7,96,0.262055,0.207158,0.13327,0.0113921,3.92521,0.173584,3.6583,0.042072,1.3025
1.27,7,96,-0.118935,-0.09365,0.140689,0.0114758,3.73325,0.169447,3.625,0.042015,1.2044
1.275,7,96,0.139151,0.109138,0.136108,0.0113235,4.07392,0.181027,3.6417,0.043011,1.33
1.28,7,96,0.215397,0.168279,0.146943,0.0117225,4.29225,0.180151,3.6167,0.043999,1.226
1.13,8,96,0.202234,0.178968,0.061257,0.0038587,4.14558,0.11894,2.7833,0.024537,1.9416
1.135,8,96,0.171716,0.151291,0.074939,0.0053118,3.58063,0.121245,2.85,0.025693,1.6179
1.14,8,96,0.363995,0.319294,0.120559,0.0072408,4.5781,0.115016,2.8917,0.025849,0.954
1.145,8,96,0.275628,0.240723,0.127824,0.0079992,4.58969,0.126912,2.925,0.027053,0.9929
1.15,8,96,0.312823,0.27202,0.101827,0.0080478,4.03779,0.127881,2.9917,0.026982,1.2559
1.155,8,96,0.057937,0.050162,0.075325,0.0070562,3.93072,0.127273,3.0167,0.02762,1.6897
1.16,8,96,0.171094,0.147495,0.052026,0.0057911,4.53528,0.128405,2.9583,0.028255,2.4681
1.165,8,96,0.059198,0.050814,0.034276,0.0045894,4.59763,0.129233,3.05,0.029045,3.7703
1.17,8,96,0.142472,0.121771,0.022029,0.0031964,3.92605,0.13494,3.2,0.030052,6.1257
1.175,8,96,0.235698,0.200594,0.015155,0.0024309,4.71404,0.135165,3.125,0.030706,8.9191
1.18,8,96,0.084011,0.071196,0.015075,0.00248,4.14711,0.135206,3.1,0.031141,8.9689
1.185,8,96,0.158169,0.133476,0.017857,0.0028618,3.71813,0.14341,3.1667,0.031657,8.0311
1.19,8,96,0.288974,0.242835,0.022876,0.0034142,4.2579,0.138005,3.1333,0.032273,6.0328
1.195,8,96,0.286842,0.240035,0.028532,0.0040018,3.73639,0.14152,3.2167,0.032876,4.96
1.2,8,96,0.331378,0.276148,0.036661,0.0048139,4.29374,0.147307,3.275,0.033385,4.0181
1.205,8,96,0.318599,0.264397,0.045664,0.0055676,4.19045,0.147522,3.175,0.034022,3.2306
1.21,8,96,0.26816,0.22162,0.053987,0.0064266,4.73219,0.150358,3.2,0.03483,2.7851
1.215,8,96,0.261965,0.215609,0.060929,0.007138,5.66073,0.152648,3.4,0.035579,2.5054
1.22,8,96,0.103095,0.084504,0.069244,0.0076646,5.30811,0.152481,3.325,0.036133,2.2021
1.225,8,96,-0.0555,-0.045306,0.077934,0.0081449,5.14407,0.152529,3.325,0.036708,1.9572
1.23,8,96,0.294966,0.23981,0.084295,0.0085618,5.54841,0.153673,3.325,0.037405,1.823
1.235,8,96,0.157584,0.127598,0.095714,0.0093433,5.94612,0.160304,3.3083,0.03773,1.6748
1.24,8,96,0.028198,0.022741,0.104522,0.0097666,4.82268,0.159944,3.475,0.038347,1.5302
1.245,8,96,0.164335,0.131996,0.108293,0.0099661,4.90384,0.165842,3.425,0.039245,1.5314
1.25,8,96,0.18154,0.145232,0.113939,0.0102079,4.09002,0.168418,3.4583,0.03999,1.4781
1.255,8,96,-0.112898,-0.089959,0.116786,0.010364,6.02908,0.166973,3.4917,0.040795,1.4297
1.26,8,96,0.207264,0.164495,0.128023,0.0106445,4.43494,0.16862,3.5833,0.041365,1.3171
1.265,8,96,-0.027095,-0.021419,0.130481,0.0109851,4.05835,0.171501,3.575,0.041867,1.3144
1.27,8,96,0.235004,0.185042,0.134145,0.0109293,3.98807,0.169648,3.55,0.04225,1.2647
1.275,8,96,0.151093,0.118504,0.142791,0.0114052,4.15283,0.172689,3.6,0.042883,1.2094
1.28,8,96,0.223683,0.174752,0.13669,0.0116538,3.83664,0.179859,3.6417,0.043662,1.3158
1.13,9,96,0.082493,0.073002,0.062733,0.0039098,3.70085,0.11771,2.8417,0.024467,1.8764
1.135,9,96,0.018697,0.016473,0.090327,0.0053904,4.96963,0.114835,2.8,0.024604,1.2713
1.14,9,96,0.176587,0.154901,0.120143,0.0071849,4.11218,0.126188,2.9583,0.025841,1.0503
1.145,9,96,0.270448,0.236199,0.123745,0.0078819,5.11836,0.122358,2.8167,0.026578,0.9888
1.15,9,96,-0.049086,-0.042683,0.101166,0.0078443,4.15138,0.125854,2.85,0.02699,1.244
1.155,9,96,0.276216,0.239148,0.076945,0.0070887,3.97105,0.125055,2.9667,0.027801,1.6253
1.16,9,96,0.020139,0.017361,0.050585,0.0056077,5.50247,0.129646,2.9917,0.028416,2.5629
1.165,9,96,0.156255,0.134124,0.033443,0.0044011,4.78089,0.134963,3.15,0.029354,4.0356
1.17,9,96,-0.003896,-0.00333,0.022222,0.0031015,5.03372,0.132278,3.15,0.029879,5.9526
1.175,9,96,0.177198,0.150807,0.014552,0.0023608,4.01868,0.137882,3.1167,0.030187,9.475
1.18,9,96,0.286131,0.242484,0.01342,0.00227,2.55219,0.13481,3.1833,0.030918,10.0452
1.185,9,96,-0.007332,-0.006187,0.018642,0.002933,4.18525,0.137053,3.1167,0.031824,7.3519
1.19,9,96,-0.005231,-0.004396,0.024149,0.0035645,3.19829,0.141243,3.1667,0.032241,5.8489
1.195,9,96,0.146722,0.12278,0.031586,0.0044063,3.95075,0.14103,3.2417,0.032714,4.465
1.2,9,96,0.086729,0.072274,0.040342,0.005166,4.75989,0.145675,3.3167,0.033344,3.611
1.205,9,96,0.157291,0.130532,0.048919,0.0061841,4.6429,0.1524,3.2917,0.034666,3.1153
1.21,9,96,0.09863,0.081513,0.058689,0.006846,4.21534,0.152725,3.375,0.035013,2.6023
1.215,9,96,0.301862,0.248446,0.068978,0.0077678,5.44749,0.154284,3.3167,0.035403,2.2367
1.22,9,96,0.296882,0.243346,0.07589,0.0081256,4.05205,0.15266,3.3833,0.035695,2.0116
1.225,9,96,0.159481,0.130189,0.083588,0.0088154,4.57398,0.157676,3.2833,0.036834,1.8863
1.23,9,96,0.243797,0.198209,0.089113,0.009112,4.64022,0.158439,3.3167,0.037568,1.778
1.235,9,96,0.092482,0.074884,0.098712,0.0098949,4.25966,0.158348,3.3833,0.037687,1.6041
1.24,9,96,0.009586,0.007731,0.104371,0.0100406,3.70575,0.157658,3.425,0.038596,1.5105
1.245,9,96,0.101349,0.081405,0.111391,0.0103863,2.96363,0.163344,3.4417,0.039273,1.4664
1.25,9,96,0.254586,0.203668,0.119787,0.0106994,3.72118,0.167021,3.6,0.039847,1.3943
1.255,9,96,0.09111,0.072597,0.128744,0.0109788,3.4239,0.170289,3.6167,0.040658,1.3227
1.26,9,96,0.223188,0.177133,0.1346,0.0113042,3.31171,0.169358,3.425,0.041406,1.2582
1.265,9,96,0.061901,0.048934,0.131621,0.0113542,3.16991,0.171879,3.5917,0.041834,1.3059
1.27,9,96,-0.002378,-0.001873,0.144816,0.0118225,3.56692,0.178341,3.6167,0.042652,1.2315
1.275,9,96,0.06128,0.048063,0.153734,0.0119024,3.48963,0.177928,3.5833,0.043326,1.1574
1.28,9,96,0.215864,0.168644,0.15493,0.0118424,4.19756,0.177173,3.5833,0.043924,1.1436
1.13,10,96,0.054979,0.048654,0.065687,0.0039653,3.49339,0.122343,2.9583,0.024674,1.8625
1.135,10,96,0.301782,0.265887,0.091266,0.0054594,3.69063,0.114577,2.925,0.025074,1.2554
1.14,10,96,0.168883,0.148143,0.118155,0.007317,4.79747,0.12167,3.1167,0.026063,1.0297
1.145,10,96,0.165467,0.144512,0.10834,0.008363,3.87528,0.125368,2.8917,0.026426,1.1572
1.15,10,96,0.077473,0.067367,0.100369,0.0078785,3.87498,0.121832,2.8667,0.027019,1.2138
1.155,10,96,-0.07667,-0.066381,0.075379,0.0069677,3.55,0.126658,2.95,0.028,1.6803
1.16,10,96,0.196993,0.169821,0.049004,0.0055786,3.50477,0.127644,2.975,0.028074,2.6047
1.165,10,96,0.086246,0.074031,0.029903,0.0038861,4.9014,0.126329,3.0167,0.029221,4.2247
1.17,10,96,0.257731,0.220282,0.019219,0.0028336,3.79113,0.13127,3.0417,0.029783,6.8301
1.175,10,96,0.21033,0.179004,0.015075,0.0023967,3.24758,0.130287,3.025,0.030286,8.6427
1.18,10,96,0.177686,0.150581,0.015546,0.0026019,3.13279,0.138396,3.125,0.031266,8.9025
1.185,10,96,0.066096,0.055778,0.019708,0.0030776,3.39119,0.141728,3.2,0.032143,7.1914
1.19,10,96,0.255825,0.214979,0.025094,0.0037657,3.61921,0.135907,3.1167,0.032271,5.4159
1.195,10,96,0.0513,0.042929,0.033826,0.0048467,3.72797,0.145375,3.2,0.033258,4.2977
1.2,10,96,-0.133189,-0.110991,0.043673,0.0057334,4.16692,0.14686,3.275,0.033894,3.3627
1.205,10,96,-0.107311,-0.089055,0.052634,0.0066999,4.841,0.148553,3.2417,0.034494,2.8224
1.21,10,96,0.24074,0.198958,0.06165,0.0073139,4.38832,0.151495,3.3167,0.035262,2.4573
1.215,10,96,0.223575,0.184013,0.071057,0.0079756,3.73529,0.151434,3.3167,0.035497,2.1312
1.22,10,96,0.201465,0.165135,0.080545,0.0086272,4.82394,0.154539,3.3667,0.036164,1.9187
1.225,10,96,0.214874,0.175407,0.084329,0.0088497,3.64014,0.155771,3.3667,0.036938,1.8472
1.23,10,96,0.299217,0.243266,0.091875,0.0094749,3.92349,0.157853,3.3583,0.03729,1.7181
1.235,10,96,0.166999,0.135222,0.101731,0.0097976,3.9135,0.163056,3.375,0.038169,1.6028
1.24,10,96,0.030755,0.024803,0.107483,0.0102049,4.60851,0.161018,3.4083,0.038892,1.4981
1.245,10,96,0.060248,0.048392,0.112547,0.0104431,4.3962,0.164039,3.4583,0.039147,1.4575
1.25,10,96,0.2647,0.21176,0.115991,0.0106867,4.38792,0.169908,3.5167,0.040071,1.4648
1.255,10,96,-0.066177,-0.052731,0.121046,0.0109192,4.14881,0.166219,3.475,0.04071,1.3732
1.26,10,96,-0.099807,-0.079212,0.132768,0.0111511,3.54495,0.16751,3.4583,0.040924,1.2617
1.265,10,96,0.190305,0.150439,0.135184,0.0113831,4.12381,0.172068,3.5417,0.042022,1.2728
1.27,10,96,-0.066657,-0.052486,0.12772,0.0113332,3.7115,0.1765,3.65,0.042657,1.3819
1.275,10,96,0.270861,0.21244,0.134245,0.0115847,3.32915,0.173683,3.5417,0.042782,1.2938
1.28,10,96,0.485264,0.379113,0.14207,0.0118319,3.95669,0.180329,3.6333,0.043928,1.2693
1.13,11,96,0.050002,0.044249,0.061309,0.0038156,4.3491,0.115462,2.8833,0.024324,1.8833
1.135,11,96,0.009174,0.008083,0.088568,0.0052502,3.84999,0.121608,2.7667,0.025262,1.373
1.14,11,96,0.341783,0.299809,0.119399,0.0070424,3.47695,0.120615,2.925,0.02571,1.0102
1.145,11,96,0.050376,0.043997,0.122941,0.0079612,3.94259,0.121167,2.8667,0.02633,0.9856
1.15,11,96,0.179762,0.156315,0.100532,0.0078145,5.68644,0.123568,2.9083,0.027184,1.2291
1.155,11,96,0.107215,0.092827,0.076194,0.0072502,3.61492,0.125021,2.9667,0.027828,1.6408
1.16,11,96,0.030528,0.026317,0.05255,0.0059935,4.21521,0.127914,3.125,0.0284,2.4341
1.165,11,96,0.219814,0.188682,0.034653,0.0045575,4.24589,0.130558,2.9917,0.029076,3.7676
1.17,11,96,0.122705,0.104876,0.021841,0.0032595,4.25507,0.130592,3.0583,0.029424,5.9792
1.175,11,96,0.231234,0.196795,0.014915,0.0024696,4.17146,0.134946,3.1333,0.030203,9.0474
1.18,11,96,0.097053,0.082248,0.013536,0.0023086,3.41229,0.134799,3.0167,0.030961,9.9588
1.185,11,96,0.104363,0.08807,0.015917,0.0025149,4.47493,0.139559,3.2,0.031741,8.7678
1.19,11,96,0.169062,0.142069,0.021898,0.0032804,4.68382,0.140435,3.1667,0.032442,6.413
1.195,11,96,0.326864,0.273526,0.0297,0.0043178,4.53073,0.143853,3.2417,0.032771,4.8435
1.2,11,96,0.044941,0.037451,0.038091,0.0051878,4.59202,0.150231,3.2667,0.033692,3.944
1.205,11,96,0.13496,0.112,0.046787,0.0061666,5.36643,0.145927,3.3333,0.034346,3.119
1.21,11,96,0.204012,0.168605,0.0565,0.0070327,4.33438,0.156712,3.3167,0.03503,2.7737
1.215,11,96,0.250449,0.206131,0.066116,0.0077478,3.6107,0.150447,3.2667,0.035371,2.2755
1.22,11,96,0.171559,0.140622,0.073054,0.0081891,4.53829,0.157698,3.3583,0.036189,2.1587
1.225,11,96,0.268695,0.219343,0.080994,0.0087593,4.81975,0.15844,3.325,0.036755,1.9562
1.23,11,96,0.208289,0.16934,0.089021,0.0093859,3.96933,0.160095,3.4,0.037661,1.7984
1.235,11,96,0.245241,0.198575,0.094223,0.0095438,4.56452,0.163243,3.4917,0.037949,1.7325
1.24,11,96,0.243717,0.196546,0.101511,0.0099563,5.47528,0.162882,3.4417,0.03886,1.6046
1.245,11,96,0.028202,0.022652,0.107565,0.0100762,4.66017,0.160391,3.4167,0.039492,1.4911
1.25,11,96,0.170849,0.136679,0.113623,0.0105933,4.17926,0.171752,3.3917,0.039931,1.5116
1.255,11,96,0.238569,0.190095,0.123969,0.0107011,4.31185,0.170979,3.5167,0.040561,1.3792
1.26,11,96,0.094719,0.075174,0.123334,0.0110155,5.28434,0.168742,3.65,0.041126,1.3682
1.265,11,96,0.169014,0.133608,0.125718,0.0111586,3.82897,0.175497,3.6,0.041743,1.396
1.27,11,96,0.097466,0.076745,0.138381,0.0113493,3.33629,0.176372,3.5333,0.042903,1.2745
1.275,11,96,0.111077,0.087119,0.14341,0.0118957,3.28887,0.174822,3.5667,0.043198,1.219
1.28,11,96,0.037488,0.029287,0.140172,0.0117794,3.98513,0.174864,3.6667,0.043575,1.2475
1.13,12,96,-0.072296,-0.063979,0.067873,0.0039501,4.41121,0.116346,2.8833,0.024726,1.7142
1.135,12,96,0.1544,0.136036,0.086028,0.0052314,4.46752,0.119145,2.8167,0.025286,1.385
1.14,12,96,0.303201,0.265965,0.10769,0.006974,3.91894,0.116718,2.8917,0.02566,1.0838
1.145,12,96,0.391423,0.341854,0.114872,0.0082135,3.48978,0.122689,2.9833,0.026509,1.068
1.15,12,96,0.26461,0.230095,0.101175,0.0080422,4.18221,0.122051,2.95,0.026853,1.2063
1.155,12,96,0.11068,0.095827,0.075828,0.0070378,3.30735,0.125537,2.8667,0.027674,1.6556
1.16,12,96,0.155509,0.134059,0.051547,0.0056795,4.13072,0.133319,3.0083,0.02868,2.5864
1.165,12,96,0.154879,0.132943,0.034927,0.0044114,3.68909,0.132942,3.05,0.029025,3.8062
1.17,12,96,0.149568,0.127836,0.023997,0.0034044,4.14532,0.13445,3.025,0.029706,5.6028
1.175,12,96,0.045654,0.038854,0.015202,0.0025915,3.53559,0.134061,2.9917,0.030291,8.8186
1.18,12,96,0.196552,0.166569,0.014506,0.0024307,2.88507,0.136437,3.0083,0.030652,9.4056
1.185,12,96,0.243855,0.205785,0.018218,0.0027519,3.2742,0.137641,3.15,0.031505,7.5551
1.19,12,96,0.114806,0.096475,0.023801,0.0034835,3.34255,0.133717,3.1083,0.032308,5.6181
1.195,12,96,0.337532,0.282454,0.030931,0.0043569,3.49712,0.142617,3.275,0.032902,4.6108
1.2,12,96,0.29051,0.242092,0.038701,0.0052248,3.14051,0.146825,3.3417,0.033558,3.7939
1.205,12,96,0.18795,0.155975,0.047793,0.0061778,4.47567,0.148962,3.2667,0.034318,3.1168
1.21,12,96,-0.087722,-0.072497,0.056009,0.0069064,4.49282,0.148102,3.3,0.034887,2.6442
1.215,12,96,0.109824,0.09039,0.06189,0.0072357,4.2883,0.146362,3.2333,0.035622,2.3649
1.22,12,96,0.021589,0.017696,0.069793,0.007969,3.53582,0.154716,3.375,0.03594,2.2168
1.225,12,96,0.165624,0.135203,0.078559,0.008593,3.47155,0.155241,3.3,0.03668,1.9761
1.23,12,96,0.12173,0.098968,0.085703,0.0092957,4.72518,0.161291,3.4333,0.03766,1.882
1.235,12,96,0.183432,0.148528,0.095307,0.0097731,3.77419,0.158059,3.4,0.03779,1.6584
1.24,12,96,-0.066683,-0.053777,0.102597,0.0099561,3.72626,0.163955,3.4083,0.038546,1.5981
1.245,12,96,-0.042132,-0.033841,0.107903,0.0102222,4.24296,0.163823,3.4583,0.039291,1.5182
1.25,12,96,0.143216,0.114572,0.113969,0.0107119,3.19039,0.166065,3.6083,0.040139,1.4571
1.255,12,96,0.030323,0.024162,0.120408,0.0109421,3.52734,0.166643,3.4583,0.040972,1.384
1.26,12,96,0.067455,0.053535,0.128385,0.0111968,4.66326,0.172979,3.55,0.041356,1.3473
1.265,12,96,-0.038411,-0.030365,0.128878,0.0112868,3.36111,0.17269,3.6083,0.041848,1.3399
1.27,12,96,0.387715,0.305287,0.134998,0.011881,4.22745,0.170365,3.625,0.042484,1.262
1.275,12,96,0.206029,0.161591,0.13963,0.011758,4.2828,0.175955,3.625,0.042848,1.2602
1.28,12,96,0.116602,0.091095,0.151783,0.0117707,4.1319,0.177115,3.5833,0.043736,1.1669
1.13,13,96,0.125843,0.111365,0.062455,0.0038814,4.98444,0.119189,2.8083,0.024462,1.9084
1.135,13,96,0.222316,0.195873,0.087791,0.0052353,4.04155,0.120777,2.8,0.025612,1.3757
1.14,13,96,0.264037,0.231611,0.111204,0.0070069,3.79888,0.122794,2.925,0.026001,1.1042
1.145,13,96,0.236175,0.206267,0.115678,0.0079713,5.60928,0.122744,2.95,0.02651,1.0611
1.15,13,96,0.108468,0.09432,0.100562,0.0078327,4.95653,0.125867,2.9917,0.027141,1.2516
1.155,13,96,0.058942,0.051032,0.071206,0.0070258,3.96471,0.12507,2.8667,0.027624,1.7565
1.16,13,96,0.22856,0.197035,0.047312,0.0055235,4.58123,0.12618,3.1167,0.028528,2.667
1.165,13,96,0.201763,0.173187,0.032376,0.0043274,4.30039,0.131835,3.0583,0.029103,4.072
1.17,13,96,0.35809,0.30606,0.021892,0.0031764,4.19851,0.133679,3.0583,0.029882,6.1063
1.175,13,96,0.197208,0.167837,0.01556,0.0024518,3.48871,0.133991,3.2083,0.030272,8.6112
1.18,13,96,0.057662,0.048866,0.014233,0.002339,3.90569,0.132881,3.025,0.03088,9.3363
1.185,13,96,0.203877,0.172048,0.019051,0.0028477,4.48642,0.145321,3.275,0.031633,7.6279
1.19,13,96,0.288346,0.242308,0.025729,0.0038413,3.75674,0.138296,3.175,0.032125,5.375
1.195,13,96,0.340304,0.284773,0.033275,0.0048415,3.74058,0.145071,3.25,0.032874,4.3597
1.2,13,96,0.324918,0.270765,0.040168,0.0054532,4.0043,0.148314,3.35,0.033847,3.6924
1.205,13,96,0.044204,0.036684,0.048425,0.0061382,4.73784,0.152128,3.2667,0.034501,3.1415
1.21,13,96,0.107025,0.08845,0.057879,0.0069736,3.43259,0.147355,3.225,0.034666,2.5459
1.215,13,96,0.119274,0.098168,0.065627,0.007602,4.41081,0.151559,3.3583,0.035457,2.3094
1.22,13,96,0.176669,0.144811,0.069748,0.0079973,4.15339,0.153272,3.3333,0.036437,2.1975
1.225,13,96,0.28843,0.235453,0.081485,0.0086679,3.56551,0.160213,3.375,0.03705,1.9662
1.23,13,96,0.085453,0.069474,0.092897,0.0095278,3.21374,0.157479,3.3833,0.037499,1.6952
1.235,13,96,0.1489,0.120567,0.09895,0.009655,3.89837,0.164327,3.475,0.038161,1.6607
1.24,13,96,0.19102,0.154049,0.106767,0.0101529,3.78735,0.160286,3.375,0.038572,1.5013
1.245,13,96,0.200599,0.161123,0.112632,0.0104334,4.62388,0.165382,3.5667,0.039349,1.4683
1.25,13,96,0.151346,0.121077,0.117594,0.0109552,3.83586,0.166867,3.4417,0.040074,1.419
1.255,13,96,0.274843,0.218999,0.126136,0.0111402,3.87461,0.173187,3.4667,0.040733,1.373
1.26,13,96,0.099519,0.078983,0.131201,0.0116124,4.59982,0.17224,3.4833,0.041385,1.3128
1.265,13,96,0.24444,0.193233,0.136821,0.0113696,3.70871,0.172547,3.475,0.041874,1.2611
1.27,13,96,0.188184,0.148176,0.138777,0.0117883,4.6005,0.17264,3.55,0.042789,1.244
1.275,13,96,-0.106038,-0.083167,0.140325,0.0121754,3.28466,0.178257,3.5417,0.042736,1.2703
1.28,13,96,0.256961,0.200751,0.139113,0.0124368,4.54013,0.175799,3.65,0.043523,1.2637
1.13,14,96,0.271992,0.2407,0.069166,0.003839,4.82525,0.117831,2.8083,0.024457,1.7036
1.135,14,96,0.250165,0.220409,0.090334,0.0054819,4.3799,0.120608,2.8083,0.025086,1.3351
1.14,14,96,0.233801,0.205089,0.104934,0.0074244,4.11477,0.120839,2.9167,0.025574,1.1516
1.145,14,96,0.248778,0.217274,0.123505,0.0084116,6.09473,0.122525,2.875,0.025771,0.9921
1.15,14,96,0.114198,0.099302,0.094866,0.0078155,4.25076,0.1281,3.05,0.027126,1.3503
1.155,14,96,0.265371,0.229758,0.076764,0.0070771,4.24811,0.126776,3.025,0.028019,1.6515
1.16,14,96,0.317345,0.273573,0.053389,0.0060384,4.18497,0.130088,3.1,0.028543,2.4366
1.165,14,96,0.286084,0.245566,0.032371,0.0044153,3.6841,0.131588,3.0583,0.029173,4.065
1.17,14,96,0.199278,0.170323,0.020106,0.0030087,4.007,0.130747,3.0417,0.029715,6.5027
1.175,14,96,0.110595,0.094123,0.013806,0.0022429,3.70257,0.13434,2.975,0.030235,9.7307
1.18,14,96,0.263317,0.22315,0.013602,0.0022977,3.53972,0.13885,3.1417,0.031118,10.2081
