T,seed,L,Y,YoverT,sqrtMI,absRI,xm1,birth,Smax,Nv,eta
1.265,4,256,0.144636,0.114337,0.137926,0.0112818,6.41241,0.172285,4.6,0.041831,1.2491
1.27,4,256,0.11043,0.086953,0.146489,0.0116293,8.2854,0.175083,4.775,0.042433,1.1952
1.275,4,256,0.139072,0.109076,0.150189,0.0117595,6.92333,0.177083,4.6667,0.043102,1.1791
1.28,4,256,0.213645,0.16691,0.15103,0.0118292,7.35229,0.177098,4.525,0.043656,1.1726
1.13,5,256,0.161393,0.142826,0.071652,0.0038733,5.58197,0.115703,3.6,0.024537,1.6148
1.135,5,256,0.295022,0.259931,0.099686,0.005274,5.10866,0.119421,3.6,0.025114,1.198
1.14,5,256,-0.153321,-0.134492,0.122979,0.0072096,6.18287,0.121105,3.6833,0.025886,0.9848
1.145,5,256,0.208771,0.182332,0.122765,0.0081171,7.31417,0.122513,3.75,0.026452,0.9979
1.15,5,256,0.387872,0.33728,0.103821,0.007928,5.69098,0.123788,3.8583,0.026993,1.1923
1.155,5,256,0.324782,0.281196,0.075876,0.007006,5.76041,0.12943,3.85,0.027835,1.7058
1.16,5,256,0.197718,0.170447,0.0514,0.0058049,5.93207,0.129067,3.8917,0.028361,2.5111
1.165,5,256,0.113102,0.097083,0.032895,0.0042724,6.28354,0.131495,3.9417,0.028959,3.9975
1.17,5,256,0.193132,0.16507,0.02068,0.0030212,5.38942,0.135126,3.975,0.029732,6.5341
1.175,5,256,0.181904,0.154812,0.015509,0.0024131,4.89379,0.137175,4.075,0.030352,8.8447
1.18,5,256,0.028604,0.02424,0.014337,0.0023018,5.93085,0.138119,4.0583,0.031111,9.6338
1.185,5,256,0.193889,0.16362,0.018235,0.0027868,5.28592,0.141958,4.1167,0.031595,7.7849
1.19,5,256,0.044424,0.037331,0.02384,0.0034668,4.69677,0.142577,4.1917,0.032374,5.9805
1.195,5,256,0.038455,0.03218,0.030726,0.0042914,6.25486,0.144403,4.2333,0.03295,4.6997
1.2,5,256,0.080091,0.066743,0.038869,0.0052083,6.49548,0.14643,4.1833,0.033437,3.7673
1.205,5,256,0.286702,0.237927,0.047365,0.0060593,4.83739,0.148754,4.2917,0.034334,3.1406
1.21,5,256,0.005843,0.004829,0.055515,0.0067618,4.92285,0.1506,4.1667,0.034903,2.7128
1.215,5,256,0.331721,0.273022,0.064615,0.0075041,5.4352,0.15258,4.325,0.035563,2.3614
1.22,5,256,0.034325,0.028136,0.072735,0.0080484,6.36316,0.153835,4.375,0.036096,2.115
1.225,5,256,0.199444,0.162811,0.080135,0.0085426,6.46012,0.157726,4.425,0.036808,1.9682
1.23,5,256,0.096212,0.078221,0.087913,0.0089541,6.40568,0.159031,4.375,0.037433,1.809
1.235,5,256,0.340483,0.275695,0.095438,0.0093622,6.5044,0.158885,4.4917,0.037951,1.6648
1.24,5,256,0.107102,0.086372,0.103721,0.0097879,7.07469,0.16341,4.3833,0.038788,1.5755
1.245,5,256,0.15323,0.123077,0.111865,0.0101202,7.35037,0.165448,4.525,0.039433,1.479
1.25,5,256,0.136774,0.109419,0.118785,0.0104665,7.81834,0.167721,4.4333,0.040152,1.412
1.255,5,256,0.007767,0.006189,0.12569,0.0106973,7.60926,0.169603,4.575,0.040636,1.3494
1.26,5,256,0.206939,0.164237,0.132322,0.0110307,6.63111,0.170765,4.4833,0.041309,1.2905
1.265,5,256,0.258735,0.204534,0.1359,0.011135,7.40714,0.173377,4.5417,0.041785,1.2758
1.27,5,256,-0.059668,-0.046983,0.140507,0.011279,7.74148,0.175595,4.5167,0.042365,1.2497
1.275,5,256,0.168288,0.13199,0.148756,0.0114708,8.08364,0.177764,4.6333,0.042945,1.195
1.28,5,256,0.406225,0.317363,0.154137,0.0115936,7.86859,0.179663,4.6417,0.043759,1.1656
1.13,6,256,0.403529,0.357105,0.072275,0.0038663,6.2706,0.117574,3.6333,0.024605,1.6268
1.135,6,256,0.247139,0.217743,0.108966,0.0053188,6.66673,0.118999,3.7167,0.025058,1.0921
1.14,6,256,0.288431,0.25301,0.120212,0.0070887,5.10497,0.121737,3.7833,0.025836,1.0127
1.145,6,256,0.330301,0.288472,0.129596,0.0080048,6.98458,0.123022,3.85,0.02653,0.9493
1.15,6,256,0.222199,0.193217,0.104575,0.0078498,6.22349,0.12448,3.825,0.027098,1.1903
1.155,6,256,0.284646,0.246447,0.077006,0.0069588,5.81467,0.127676,3.9167,0.027838,1.658
1.16,6,256,0.282089,0.24318,0.051894,0.0057965,6.47111,0.132059,3.8167,0.028382,2.5448
1.165,6,256,0.266807,0.229019,0.034051,0.0043639,5.79699,0.132894,3.925,0.029093,3.9028
1.17,6,256,0.207667,0.177493,0.021751,0.0030942,6.16788,0.134631,3.975,0.029757,6.1896
1.175,6,256,0.182716,0.155503,0.01512,0.0023753,6.52351,0.136606,3.925,0.030322,9.0347
1.18,6,256,0.175411,0.148654,0.014494,0.002329,4.8845,0.137401,4.1333,0.030902,9.4795
1.185,6,256,0.229875,0.193987,0.017488,0.0027007,5.33793,0.140862,4.125,0.031679,8.0546
1.19,6,256,0.130002,0.109245,0.023428,0.0033999,6.34322,0.142651,4.1083,0.032222,6.0889
1.195,6,256,0.149377,0.125002,0.029683,0.0041834,6.24112,0.145382,4.1583,0.032984,4.8979
1.2,6,256,0.232552,0.193793,0.037905,0.0050767,5.14939,0.145917,4.2,0.033427,3.8496
1.205,6,256,0.121121,0.100515,0.04594,0.0058829,5.81855,0.147943,4.3,0.034214,3.2204
1.21,6,256,0.195839,0.16185,0.055337,0.0066655,5.81575,0.150173,4.2583,0.034858,2.7138
1.215,6,256,0.156344,0.128679,0.0639,0.0073639,5.55164,0.153275,4.2417,0.035549,2.3987
1.22,6,256,0.391594,0.320978,0.0725,0.0080007,5.13446,0.155052,4.3667,0.036347,2.1387
1.225,6,256,0.120869,0.098669,0.080328,0.0084766,5.08378,0.156592,4.2917,0.036813,1.9494
1.23,6,256,0.032583,0.02649,0.088566,0.0090017,5.2433,0.157503,4.3833,0.037533,1.7784
1.235,6,256,0.065411,0.052964,0.09651,0.0094145,8.04152,0.161074,4.4,0.038048,1.669
1.24,6,256,0.163137,0.131562,0.104245,0.0097159,7.68853,0.161787,4.4,0.038697,1.552
1.245,6,256,0.311111,0.249889,0.110698,0.0101986,5.62809,0.164774,4.3583,0.039404,1.4885
1.25,6,256,0.251012,0.20081,0.117276,0.0105063,6.00795,0.166519,4.5833,0.040132,1.4199
1.255,6,256,0.154879,0.123409,0.125424,0.0107546,5.15849,0.169314,4.5083,0.040587,1.3499
1.26,6,256,0.10933,0.08677,0.131031,0.0110402,5.67017,0.171659,4.475,0.041231,1.3101
1.265,6,256,0.036482,0.02884,0.137967,0.0111912,5.82585,0.172666,4.6083,0.041774,1.2515
1.27,6,256,0.246171,0.193835,0.141201,0.0113826,6.97802,0.174704,4.6083,0.042512,1.2373
1.275,6,256,-0.055211,-0.043303,0.145116,0.0115168,5.89197,0.176612,4.6917,0.043081,1.217
1.28,6,256,0.134932,0.105416,0.145149,0.0117385,6.22286,0.178524,4.7917,0.043594,1.2299
1.13,7,256,0.107499,0.095132,0.07205,0.0039083,6.36768,0.118992,3.7,0.024656,1.6515
1.135,7,256,0.132363,0.11662,0.112777,0.0053297,6.14271,0.118692,3.6917,0.025062,1.0525
1.14,7,256,0.153868,0.134972,0.139719,0.0071895,4.98433,0.121467,3.7833,0.025851,0.8694
1.145,7,256,0.1259,0.109956,0.128464,0.0081607,5.76736,0.123121,3.8333,0.026434,0.9584
1.15,7,256,0.273839,0.238121,0.104302,0.0079407,6.10912,0.124722,3.8333,0.027047,1.1958
1.155,7,256,-0.021984,-0.019034,0.076454,0.0069538,5.91491,0.127136,3.8667,0.027777,1.6629
1.16,7,256,0.237841,0.205036,0.051065,0.0056794,5.59116,0.129648,3.925,0.028381,2.5389
1.165,7,256,0.065129,0.055905,0.031822,0.0042186,6.64576,0.132406,3.925,0.029116,4.1608
1.17,7,256,0.164464,0.140568,0.020712,0.0029564,7.01655,0.133259,3.8833,0.029611,6.4339
1.175,7,256,0.308048,0.262168,0.015235,0.0023621,5.48368,0.136814,4.05,0.030343,8.9802
1.18,7,256,0.49074,0.415882,0.014269,0.0023046,6.57977,0.138837,4.0667,0.031058,9.7297
1.185,7,256,0.106112,0.089546,0.017879,0.0027292,6.26698,0.140645,4.025,0.031518,7.8665
1.19,7,256,0.430056,0.361392,0.024676,0.0035227,6.81543,0.140699,4.1,0.032302,5.7018
1.195,7,256,0.022255,0.018624,0.031422,0.0043717,7.34748,0.145594,4.1583,0.032764,4.6335
1.2,7,256,0.14551,0.121258,0.039547,0.0051469,8.33134,0.146155,4.1667,0.033652,3.6958
1.205,7,256,0.165268,0.137152,0.047711,0.005965,7.00895,0.150824,4.1833,0.034455,3.1612
1.21,7,256,0.104002,0.085952,0.05646,0.0067334,7.163,0.150078,4.1833,0.034939,2.6581
1.215,7,256,0.275169,0.226476,0.064084,0.0073175,7.05765,0.15204,4.3,0.03546,2.3725
1.22,7,256,-0.072014,-0.059028,0.07261,0.0080622,7.28642,0.155871,4.3833,0.036223,2.1467
1.225,7,256,-0.072093,-0.058852,0.079952,0.0085846,5.18877,0.155874,4.3333,0.036766,1.9496
1.23,7,256,0.185181,0.150554,0.089829,0.0091254,6.45346,0.158224,4.375,0.037609,1.7614
1.235,7,256,0.046047,0.037285,0.09806,0.0095667,6.09602,0.162418,4.4333,0.038036,1.6563
1.24,7,256,0.189408,0.152749,0.106069,0.0099833,6.11729,0.163972,4.375,0.038713,1.5459
1.245,7,256,0.297468,0.23893,0.113995,0.0102381,5.62437,0.165718,4.525,0.039399,1.4537
1.25,7,256,0.259952,0.207962,0.120686,0.0105278,6.85571,0.16629,4.6,0.039928,1.3779
1.255,7,256,0.336976,0.268507,0.127302,0.0108052,8.14168,0.167721,4.6,0.040523,1.3175
1.26,7,256,0.173634,0.137805,0.13333,0.0110689,7.73234,0.17121,4.6417,0.041189,1.2841
1.265,7,256,0.154419,0.122071,0.141405,0.0112477,9.43873,0.171859,4.6,0.041868,1.2154
1.27,7,256,0.061122,0.048128,0.147581,0.0114686,8.33692,0.174424,4.6917,0.042492,1.1819
1.275,7,256,0.252721,0.198213,0.145931,0.0116179,7.19198,0.175723,4.6167,0.043074,1.2041
1.28,7,256,0.371142,0.289954,0.151213,0.0118031,5.77127,0.178335,4.675,0.04376,1.1794
1.13,8,256,0.056698,0.050175,0.070851,0.0039318,5.1446,0.117286,3.6917,0.024498,1.6554
1.135,8,256,0.145811,0.128467,0.101195,0.0053157,5.7961,0.118825,3.8083,0.025076,1.1742
1.14,8,256,0.056247,0.04934,0.145504,0.0071756,5.26045,0.121121,3.7583,0.02587,0.8324
1.145,8,256,0.312263,0.272719,0.124611,0.0081377,5.91234,0.124747,3.8167,0.026463,1.0011
1.15,8,256,0.202954,0.176482,0.103336,0.0079896,5.33142,0.12626,3.95,0.026996,1.2218
1.155,8,256,0.288445,0.249736,0.074827,0.0071079,5.30989,0.127338,3.9167,0.027756,1.7018
1.16,8,256,0.09328,0.080414,0.049149,0.0056736,4.92529,0.129366,3.8917,0.028293,2.6321
1.165,8,256,0.185643,0.15935,0.033183,0.0043597,5.30199,0.131221,3.9417,0.028996,3.9545
1.17,8,256,0.290533,0.248319,0.02156,0.0031431,4.99683,0.136234,4.1,0.029655,6.319
1.175,8,256,0.032714,0.027842,0.014781,0.0023643,4.92182,0.135755,4.025,0.030387,9.1845
1.18,8,256,0.24905,0.211059,0.013965,0.002268,4.42754,0.138448,4.025,0.031047,9.9141
1.185,8,256,0.206568,0.174319,0.017708,0.0027506,8.0653,0.138799,4.0917,0.031634,7.838
1.19,8,256,0.250726,0.210694,0.023931,0.0035188,4.82492,0.144134,4.1917,0.032483,6.0228
1.195,8,256,0.14836,0.12415,0.031617,0.0044481,6.01516,0.146478,4.2167,0.032885,4.6329
1.2,8,256,0.064552,0.053793,0.039316,0.0052188,5.88757,0.146704,4.2,0.033523,3.7314
1.205,8,256,0.151207,0.125483,0.047674,0.0060183,5.35229,0.147733,4.125,0.034221,3.0988
1.21,8,256,0.062526,0.051674,0.055979,0.0067725,5.52429,0.149968,4.2,0.034893,2.679
1.215,8,256,-0.057815,-0.047584,0.065716,0.0075233,6.29278,0.152106,4.3667,0.035684,2.3146
1.22,8,256,0.205086,0.168103,0.073821,0.0080702,7.75008,0.155932,4.2,0.036249,2.1123
1.225,8,256,0.196513,0.160419,0.082527,0.0087199,6.15347,0.156652,4.2833,0.036777,1.8982
1.23,8,256,0.151979,0.123561,0.089838,0.0092547,5.85932,0.158167,4.3167,0.03737,1.7606
1.235,8,256,0.27167,0.219975,0.09842,0.009684,4.91339,0.15987,4.45,0.03817,1.6244
1.24,8,256,0.237842,0.191808,0.106145,0.0099778,5.06602,0.164453,4.4417,0.038746,1.5493
1.245,8,256,0.316618,0.254312,0.113368,0.0102546,4.692,0.166921,4.4833,0.03946,1.4724
1.25,8,256,0.186358,0.149086,0.121468,0.0105367,3.9786,0.167042,4.5583,0.040026,1.3752
1.255,8,256,0.026532,0.021141,0.126486,0.0107398,4.75847,0.168575,4.3917,0.040581,1.3328
1.26,8,256,0.135168,0.107276,0.133706,0.0109101,6.88111,0.169352,4.5083,0.04114,1.2666
1.265,8,256,0.195773,0.154761,0.138611,0.0111964,6.3866,0.169642,4.55,0.041783,1.2239
1.27,8,256,0.246317,0.193951,0.142266,0.0113688,6.85994,0.17509,4.6583,0.042456,1.2307
1.275,8,256,0.343818,0.269661,0.146387,0.011477,5.73467,0.177488,4.6583,0.04306,1.2125
1.28,8,256,0.187847,0.146756,0.157429,0.0116328,6.39493,0.177799,4.6917,0.043753,1.1294
1.13,9,256,0.282238,0.249768,0.066418,0.0039179,5.90167,0.117121,3.6333,0.024452,1.7634
1.135,9,256,0.08688,0.076547,0.103477,0.0052607,4.92753,0.11974,3.675,0.025217,1.1572
1.14,9,256,0.248874,0.218311,0.127459,0.0070762,6.17419,0.122767,3.9667,0.025777,0.9632
1.145,9,256,0.416784,0.364003,0.131447,0.0080106,7.02595,0.122722,3.7917,0.026334,0.9336
1.15,9,256,0.148252,0.128915,0.103983,0.0078427,7.09921,0.1247,3.8,0.02713,1.1992
1.155,9,256,0.181884,0.157476,0.076073,0.0070085,6.60958,0.127342,3.9083,0.027821,1.674
1.16,9,256,0.353051,0.304354,0.050127,0.0056894,6.44343,0.131143,3.8083,0.028485,2.6162
1.165,9,256,0.039708,0.034085,0.03396,0.0043872,6.11497,0.131491,3.9917,0.028858,3.872
1.17,9,256,-0.002065,-0.001765,0.0219,0.0031204,5.75152,0.135552,4.0,0.029736,6.1896
1.175,9,256,0.189198,0.16102,0.015601,0.0024392,5.44254,0.134133,4.025,0.030245,8.5978
1.18,9,256,0.313322,0.265527,0.014416,0.0022844,4.18438,0.138033,3.9833,0.030987,9.5751
