T,seed,L,Y,YoverT,sqrtMI,absRI,xm1,birth,Smax,Nv,eta
1.35,222,64,0.136958,0.101451,0.077373,0.0081294,3.94394,0.208383,3.5083,0.052714,2.6932
1.37,222,64,-0.025182,-0.018381,0.084516,0.0081111,3.43651,0.207116,3.55,0.054407,2.4506
1.39,222,64,0.311961,0.224432,0.094915,0.0091031,2.99969,0.215264,3.5417,0.056791,2.268
1.41,222,64,0.173977,0.123388,0.096201,0.0091404,2.79823,0.221243,3.6833,0.058883,2.2998
1.43,222,64,0.008221,0.005749,0.102985,0.0095028,3.50795,0.233786,3.6667,0.060767,2.2701
1.45,222,64,0.145658,0.100454,0.124917,0.0100533,3.69053,0.235705,3.875,0.063169,1.8869
1.47,222,64,0.061793,0.042036,0.135449,0.0110501,2.92597,0.244279,4.0833,0.065334,1.8035
1.49,222,64,0.054561,0.036618,0.1348,0.0107006,2.87318,0.249881,3.9583,0.067639,1.8537
1.51,222,64,0.1721,0.113974,0.136581,0.0111875,2.75518,0.263151,4.1167,0.069507,1.9267
1.53,222,64,0.191332,0.125053,0.146454,0.0116373,3.01874,0.26354,4.25,0.071244,1.7995
1.55,222,64,0.100094,0.064577,0.146066,0.0119229,3.28548,0.260267,4.1,0.072998,1.7818
1.57,222,64,0.087377,0.055654,0.140753,0.0119282,3.12904,0.278408,4.475,0.075201,1.978
1.59,222,64,0.212603,0.133713,0.153569,0.0123351,3.20721,0.273254,4.4,0.076259,1.7794
1.61,222,64,0.109691,0.068131,0.161943,0.0119833,3.10566,0.284998,4.4,0.078263,1.7599
0.85,333,64,0.428644,0.504288,0.051968,0.0039728,2.79635,0.012319,1.075,0.002655,0.237
0.87,333,64,0.264419,0.30393,0.064273,0.0040543,4.3107,0.021589,1.1417,0.003133,0.3359
0.89,333,64,0.268905,0.302141,0.059892,0.0042815,3.62398,0.028137,1.1917,0.003644,0.4698
0.91,333,64,-0.233146,-0.256205,0.076452,0.0044074,3.8381,0.030113,1.2417,0.004523,0.3939
0.93,333,64,-0.317954,-0.341886,0.074015,0.0047028,4.15574,0.035341,1.35,0.005387,0.4775
0.95,333,64,-0.010101,-0.010632,0.075216,0.0050787,2.95057,0.046778,1.4833,0.006331,0.6219
0.97,333,64,0.016114,0.016612,0.076732,0.0054566,3.49991,0.046583,1.5167,0.007316,0.6071
0.99,333,64,0.320932,0.324174,0.091352,0.0065086,3.10044,0.049302,1.65,0.008919,0.5397
1.01,333,64,0.498507,0.493571,0.096134,0.0068509,2.88295,0.05668,1.7667,0.01035,0.5896
1.03,333,64,0.405337,0.393531,0.123388,0.0073689,2.78521,0.06684,1.825,0.011473,0.5417
1.05,333,64,0.028984,0.027604,0.115076,0.0080478,2.87673,0.078799,2.0083,0.013975,0.6848
1.07,333,64,0.357568,0.334176,0.114704,0.0083263,3.51945,0.087406,2.1667,0.016361,0.762
1.09,333,64,0.121647,0.111603,0.104208,0.0080224,3.14315,0.10385,2.3083,0.019098,0.9966
1.11,333,64,0.13721,0.123613,0.084323,0.0074251,2.76688,0.10609,2.3833,0.021511,1.2581
1.13,333,64,0.289138,0.255874,0.067013,0.0069575,2.67148,0.108635,2.4417,0.024375,1.6211
1.15,333,64,0.236562,0.205706,0.046067,0.0053828,2.84223,0.13181,2.5833,0.027356,2.8613
1.17,333,64,0.160028,0.136776,0.033222,0.0043679,2.63166,0.135886,2.7167,0.029816,4.0902
1.19,333,64,0.211752,0.177942,0.022038,0.0030916,3.17173,0.143816,2.8,0.032467,6.526
1.21,333,64,0.334607,0.276535,0.014045,0.0023565,2.69287,0.151184,2.8167,0.035138,10.7645
1.23,333,64,0.18441,0.149927,0.013547,0.0021902,3.52104,0.162276,2.975,0.037736,11.9787
1.25,333,64,0.34746,0.277968,0.019422,0.0028677,3.06985,0.164799,3.0417,0.040019,8.4853
1.27,333,64,0.155647,0.122557,0.028866,0.0039396,2.86442,0.177789,3.125,0.042818,6.1592
1.29,333,64,0.168366,0.130517,0.03956,0.0049612,3.01584,0.182472,3.2,0.04505,4.6125
1.31,333,64,0.090933,0.069414,0.049677,0.0059628,3.56684,0.175866,3.15,0.047166,3.5402
1.33,333,64,0.331368,0.249149,0.061816,0.0070716,3.47465,0.194932,3.4333,0.050053,3.1534
1.35,333,64,0.092167,0.068272,0.073921,0.0078672,3.18924,0.209383,3.6333,0.052344,2.8325
1.37,333,64,-0.03694,-0.026963,0.08512,0.008695,3.57484,0.214028,3.55,0.053821,2.5144
1.39,333,64,0.197261,0.141914,0.095508,0.0096786,3.05699,0.217941,3.6833,0.056372,2.2819
1.41,333,64,0.239178,0.16963,0.104561,0.0099229,2.98824,0.227268,3.675,0.05828,2.1735
1.43,333,64,-0.005388,-0.003768,0.104465,0.009951,3.07117,0.227305,3.7583,0.061086,2.1759
1.45,333,64,0.154409,0.106489,0.12673,0.0106852,2.9778,0.24068,3.8417,0.062821,1.8992
1.47,333,64,-0.046,-0.031292,0.118299,0.0109685,3.07715,0.246634,4.0583,0.065448,2.0848
1.49,333,64,0.145642,0.097746,0.124898,0.010882,3.01386,0.244501,3.95,0.067171,1.9576
1.51,333,64,0.024808,0.016429,0.139617,0.0115992,3.73489,0.261098,4.0083,0.069533,1.8701
1.53,333,64,0.082155,0.053696,0.137065,0.0115601,3.82651,0.261179,4.05,0.071063,1.9055
1.55,333,64,0.084576,0.054565,0.139423,0.0116166,2.73094,0.268614,4.3333,0.072982,1.9266
1.57,333,64,0.200814,0.127907,0.154086,0.0111537,3.40665,0.269249,4.3417,0.075087,1.7474
1.59,333,64,-0.02844,-0.017887,0.152432,0.0118615,3.83206,0.28463,4.4,0.076994,1.8673
1.61,333,64,0.066717,0.041439,0.144411,0.0115331,3.53998,0.282041,4.6,0.077785,1.953
0.85,444,64,-0.434803,-0.511532,0.049525,0.0039177,2.39116,0.021971,1.1417,0.00274,0.4436
0.87,444,64,-0.256933,-0.295326,0.047236,0.0040862,3.46337,0.028026,1.2,0.003194,0.5933
0.89,444,64,0.214716,0.241254,0.059423,0.0045069,3.14907,0.025666,1.2083,0.00365,0.4319
0.91,444,64,0.621508,0.682975,0.062094,0.0043898,3.49777,0.030666,1.2667,0.004342,0.4939
0.93,444,64,0.477483,0.513422,0.061611,0.004592,3.39717,0.039795,1.35,0.005322,0.6459
0.95,444,64,0.367618,0.386967,0.069032,0.0051917,4.28472,0.041976,1.4083,0.006228,0.6081
0.97,444,64,0.356499,0.367525,0.077643,0.0051398,4.48678,0.042765,1.5167,0.007497,0.5508
0.99,444,64,0.393719,0.397695,0.073546,0.0053808,3.23557,0.061408,1.7083,0.008651,0.835
1.01,444,64,0.363685,0.360084,0.088282,0.0062413,3.52161,0.07263,1.9667,0.010624,0.8227
1.03,444,64,0.256761,0.249283,0.107891,0.0069927,2.86038,0.072187,1.9833,0.012272,0.6691
1.05,444,64,0.610533,0.58146,0.115471,0.0078247,3.15591,0.075783,2.0667,0.014754,0.6563
1.07,444,64,-0.035549,-0.033223,0.116346,0.0079228,2.90715,0.082387,2.1,0.017133,0.7081
1.09,444,64,0.398087,0.365218,0.110404,0.0082216,3.59595,0.103331,2.2667,0.019775,0.9359
1.11,444,64,0.240808,0.216945,0.089501,0.007704,4.12228,0.109762,2.4,0.022225,1.2264
1.13,444,64,0.238342,0.210922,0.066029,0.0065227,3.63454,0.111718,2.3667,0.024703,1.692
1.15,444,64,0.148649,0.12926,0.046135,0.0054629,3.26767,0.124425,2.6167,0.027069,2.697
1.17,444,64,0.078523,0.067114,0.029818,0.0040011,3.59969,0.131625,2.6833,0.029921,4.4143
1.19,444,64,0.027968,0.023502,0.01885,0.0028065,2.81341,0.142515,2.6833,0.032857,7.5605
1.21,444,64,-0.077431,-0.063993,0.013607,0.0022147,3.02849,0.149029,2.8917,0.034843,10.9526
1.23,444,64,0.071072,0.057782,0.014135,0.0023764,2.99383,0.157116,2.9833,0.037748,11.1152
1.25,444,64,0.036021,0.028817,0.018514,0.0027901,2.67769,0.167939,3.1917,0.040668,9.0707
1.27,444,64,0.201178,0.158408,0.025979,0.0038672,3.47184,0.171823,3.0583,0.042204,6.614
1.29,444,64,0.098617,0.076448,0.033779,0.0048986,2.76607,0.176561,3.15,0.044932,5.2269
1.31,444,64,0.345424,0.263683,0.045562,0.0060281,3.08547,0.187386,3.375,0.047386,4.1128
1.33,444,64,0.138919,0.10445,0.054896,0.0069887,3.46417,0.192037,3.3583,0.04965,3.4982
1.35,444,64,0.190395,0.141033,0.067847,0.0082652,3.54317,0.205552,3.5,0.052287,3.0297
1.37,444,64,0.062148,0.045364,0.081328,0.0090308,3.39537,0.206242,3.525,0.053923,2.5359
1.39,444,64,0.31101,0.223748,0.087628,0.009128,2.62387,0.216915,3.5333,0.056986,2.4754
1.41,444,64,0.192889,0.1368,0.097516,0.0096372,2.63174,0.22348,3.75,0.05886,2.2917
1.43,444,64,-0.037195,-0.02601,0.114506,0.0103603,2.72328,0.233528,3.8167,0.061076,2.0394
1.45,444,64,0.017188,0.011854,0.120585,0.0109392,3.76067,0.241873,3.8083,0.063538,2.0058
1.47,444,64,0.084203,0.057281,0.128369,0.0109822,2.97734,0.243525,4.0917,0.064661,1.8971
1.49,444,64,0.159313,0.106921,0.133705,0.0110737,3.9376,0.248469,4.0,0.066978,1.8583
1.51,444,64,0.017254,0.011427,0.13201,0.0116764,3.48588,0.25499,4.1667,0.068449,1.9316
1.53,444,64,0.04092,0.026745,0.137446,0.0116764,2.97392,0.267164,4.1833,0.071531,1.9438
1.55,444,64,0.217762,0.140492,0.142253,0.0119581,4.05319,0.265373,4.275,0.073311,1.8655
1.57,444,64,0.248158,0.158062,0.132042,0.0113338,3.72052,0.275005,4.325,0.074534,2.0827
1.59,444,64,0.052411,0.032963,0.127643,0.0122332,3.30737,0.285834,4.475,0.077189,2.2393
1.61,444,64,-0.122803,-0.076275,0.14515,0.0122069,3.49147,0.289606,4.6167,0.079252,1.9952
0.85,555,64,0.467653,0.55018,0.053988,0.003991,3.05464,0.024261,1.1333,0.002669,0.4494
0.87,555,64,0.369276,0.424455,0.051235,0.0042667,3.86615,0.026907,1.175,0.003115,0.5252
0.89,555,64,0.194743,0.218813,0.070214,0.0042171,3.56696,0.032678,1.2333,0.003774,0.4654
0.91,555,64,0.176144,0.193565,0.064,0.0043805,3.83361,0.020337,1.15,0.004279,0.3178
0.93,555,64,0.279826,0.300888,0.074727,0.0046043,2.78148,0.038371,1.3583,0.005284,0.5135
0.95,555,64,0.569862,0.599854,0.079193,0.0050232,3.23499,0.040899,1.4167,0.006057,0.5165
0.97,555,64,0.201777,0.208018,0.072667,0.0054674,5.10622,0.045879,1.5667,0.007379,0.6314
0.99,555,64,0.540566,0.546026,0.103317,0.0061337,3.88594,0.054128,1.675,0.00861,0.5239
1.01,555,64,0.369364,0.365707,0.105131,0.0068249,3.37591,0.057895,1.7833,0.010345,0.5507
1.03,555,64,0.250345,0.243054,0.141383,0.007498,3.46463,0.078967,1.9917,0.012223,0.5585
1.05,555,64,0.539264,0.513585,0.113251,0.008169,2.34843,0.07922,2.025,0.014569,0.6995
1.07,555,64,0.080795,0.075509,0.113329,0.0082467,3.19295,0.087717,2.1417,0.016634,0.774
1.09,555,64,0.211667,0.19419,0.111315,0.0087098,3.0895,0.095511,2.3167,0.019562,0.858
1.11,555,64,0.038726,0.034888,0.0846,0.0077997,2.94954,0.101336,2.3333,0.021834,1.1978
1.13,555,64,-0.053024,-0.046924,0.064291,0.0066363,3.3955,0.119325,2.5083,0.024799,1.856
1.15,555,64,0.275218,0.23932,0.043373,0.0052361,2.61608,0.117197,2.5417,0.027305,2.702
1.17,555,64,0.116226,0.099338,0.027182,0.003835,3.18434,0.131062,2.5083,0.029899,4.8217
1.19,555,64,0.293817,0.246905,0.017529,0.0026011,3.76555,0.141029,2.85,0.032129,8.0454
1.21,555,64,0.304319,0.251503,0.013907,0.002171,2.66267,0.148117,2.825,0.034934,10.6504
1.23,555,64,0.056258,0.045738,0.017051,0.0024417,3.37362,0.159192,2.9833,0.037624,9.3364
1.25,555,64,0.204566,0.163653,0.024966,0.0034445,2.6137,0.164529,3.1167,0.040234,6.5902
1.27,555,64,0.042698,0.03362,0.033306,0.0043153,3.62496,0.171886,3.2083,0.042037,5.1609
1.29,555,64,0.163353,0.12663,0.039633,0.0050962,4.01264,0.17865,3.1667,0.045026,4.5076
1.31,555,64,0.04818,0.036778,0.053889,0.0062025,3.31112,0.191378,3.325,0.047711,3.5514
1.33,555,64,0.048486,0.036456,0.070517,0.0077466,2.71859,0.189289,3.3167,0.049559,2.6843
1.35,555,64,-0.195219,-0.144607,0.075114,0.0080979,3.38199,0.204255,3.5583,0.051973,2.7192
1.37,555,64,0.206075,0.15042,0.082068,0.0088163,3.30461,0.209384,3.65,0.05366,2.5514
1.39,555,64,-0.124636,-0.089666,0.085697,0.0089628,3.91322,0.215463,3.675,0.056665,2.5142
1.41,555,64,0.127369,0.090333,0.093988,0.0091615,2.96278,0.229185,3.7417,0.059119,2.4384
1.43,555,64,0.23614,0.165133,0.109184,0.0098914,2.74513,0.230072,3.7833,0.061141,2.1072
1.45,555,64,0.117544,0.081065,0.108985,0.0100604,3.69606,0.233549,3.9083,0.062921,2.1429
1.47,555,64,0.064879,0.044136,0.121629,0.0110902,3.47018,0.243624,3.95,0.064709,2.003
1.49,555,64,0.218341,0.146538,0.124099,0.0114865,3.68009,0.247288,4.0833,0.066685,1.9927
1.51,555,64,0.056893,0.037678,0.142022,0.0118051,2.85035,0.25425,4.2333,0.069531,1.7902
1.53,555,64,0.026038,0.017018,0.130518,0.0120379,3.03937,0.266132,4.2,0.07101,2.039
1.55,555,64,0.072325,0.046661,0.141992,0.0121413,3.40094,0.269285,4.2,0.07274,1.8965
1.57,555,64,0.086731,0.055243,0.1497,0.0122362,2.82885,0.272393,4.3167,0.074581,1.8196
1.59,555,64,0.166379,0.104641,0.143511,0.0118967,3.0432,0.282178,4.3583,0.076465,1.9662
1.61,555,64,-0.128729,-0.079956,0.155338,0.0124622,3.05411,0.27885,4.4917,0.078174,1.7951
